x,p_x,y,p_y,p_yx,pmi_yx,pages,paragraphs,volume
"Rosso, Il (Giovan Battista de' Rossi)",0.01837270341207349,"Lappoli, Giovanni Antonio",0.00699912510936133,0.1904761904761905,4.766292265435718,"[259, 258, 261, 260]","['385', '382', '387', '386']","['5', '5', '5', '5']"
"Rosso, Il (Giovan Battista de' Rossi)",0.01837270341207349,"Caraglio, Giovanni Jacopo",0.0017497812773403325,0.04761904761904762,4.766292265435718,[109],['186'],['5']
"Rosso, Il (Giovan Battista de' Rossi)",0.01837270341207349,"Vico, Enea",0.0017497812773403325,0.04761904761904762,4.766292265435718,[111],['190'],['5']
"Contucci, Andrea (Andrea Sansovino)",0.012248468941382326,"Montelupo, Raffaello da",0.0026246719160104987,0.07142857142857144,4.766292265435718,[43],['53'],['4']
"Signorelli, Luca (Luca da Cortona)",0.004374453193350831,"Genga, Girolamo",0.007874015748031496,0.19999999999999998,4.666756591884804,[199],['264'],['6']
"Ghirlandajo, Domenico",0.011373578302712161,"Botticelli, Sandro (Sandro di Botticello, or Alessandro Filipepi)",0.006124234470691163,0.15384615384615385,4.650815048015782,"[248, 222]","['366', '327']","['2', '2']"
"Robbia, Luca della",0.00699912510936133,"Spinelli, Parri",0.005249343832020997,0.125,4.573647187493322,[175],['200'],['1']
"Viviano, Michelagnolo di",0.0017497812773403325,"Bandinelli, Baccio (Baccio de' Brandini)",0.04374453193350831,1.0,4.514753498439754,"[73, 56]","['90', '66']","['6', '6']"
"Prato, Francesco di Girolamo dal",0.0008748906386701663,"Bandinelli, Baccio (Baccio de' Brandini)",0.04374453193350831,1.0,4.514753498439754,[73],['90'],['6']
"Bandinelli, Clemente",0.0008748906386701663,"Bandinelli, Baccio (Baccio de' Brandini)",0.04374453193350831,1.0,4.514753498439754,[95],['121'],['6']
"Settignano, Solosmeo da (Antonio di Giovanni)",0.0008748906386701663,"Bandinelli, Baccio (Baccio de' Brandini)",0.04374453193350831,1.0,4.514753498439754,[80],['102'],['6']
"Buda, Girolamo del",0.0008748906386701663,"Bandinelli, Baccio (Baccio de' Brandini)",0.04374453193350831,1.0,4.514753498439754,[56],['66'],['6']
"Rossi, Vincenzio de'",0.0008748906386701663,"Bandinelli, Baccio (Baccio de' Brandini)",0.04374453193350831,1.0,4.514753498439754,[94],['119'],['6']
"Buffalmacco, Buonamico",0.011373578302712161,"Orcagna, Andrea di Cione",0.003499562554680665,0.07692307692307693,4.458169970073386,[191],['371'],['0']
"Ghirlandajo, Domenico",0.011373578302712161,"Granacci, Francesco (Il Granaccio)",0.003499562554680665,0.07692307692307693,4.458169970073386,[58],['102'],['5']
"Urbino, Bramante da",0.015748031496062992,"Udine, Giovanni da (Giovanni Nanni, or de' Ricamatori)",0.0026246719160104987,0.05555555555555556,4.403722186051009,[237],['328'],['3']
"Pontormo, Jacopo da (Jacopo Carrucci)",0.026246719160104987,"Bronzino, Agnolo",0.007874015748031496,0.16666666666666669,4.403722186051009,"[168, 149, 171, 172, 167]","['225', '188', '231', '233', '223']","['6', '6', '6', '6', '6']"
"Cronaca, Il (Simone del Pollaiuolo)",0.00699912510936133,"Lippi, Filippo (Filippino)",0.006124234470691163,0.125,4.351254766156875,[66],['114'],['5']
"Contucci, Andrea (Andrea Sansovino)",0.012248468941382326,"Montelupo, Baccio da",0.003499562554680665,0.07142857142857144,4.351254766156875,[43],['53'],['4']
Donato (Donatello),0.02537182852143482,Simone (brother of Donatello),0.0017497812773403325,0.034482758620689655,4.300628693086906,[251],['278'],['1']
Donato (Donatello),0.02537182852143482,"Padova, Vellano da",0.0017497812773403325,0.034482758620689655,4.300628693086906,[74],['108'],['2']
Donato (Donatello),0.02537182852143482,"Tasso, Battista del",0.0017497812773403325,0.034482758620689655,4.300628693086906,[30],['37'],['6']
"Bellini, Giovanni",0.008748906386701663,"Vecelli, Tiziano (Tiziano da Cadore)",0.005249343832020997,0.09999999999999999,4.25171909260596,[183],['265'],['2']
"Bellini, Giovanni",0.008748906386701663,"Castelfranco, Giorgione da",0.005249343832020997,0.09999999999999999,4.25171909260596,[173],['277'],['5']
Tribolo (Niccolï¿½),0.02712160979877515,"San Gallo, Aristotile (Bastiano) da",0.0017497812773403325,0.03225806451612904,4.204413377827603,[29],['34'],['6']
"Rosso, Il (Giovan Battista de' Rossi)",0.01837270341207349,"Vasari, Giorgio",0.0026246719160104987,0.04761904761904762,4.181329764714563,[260],['386'],['5']
"Romano, Giulio (Giulio Pippi de' Giannuzzi)",0.02799650043744532,"Dente, Marco (Marco da Ravenna)",0.0017497812773403325,0.03125,4.1586096882144785,[103],['173'],['5']
Liberale,0.00699912510936133,"Giocondo, Fra",0.00699912510936133,0.125,4.1586096882144785,[11],['16'],['5']
Giotto,0.028871391076115485,"Tafi, Andrea",0.003499562554680665,0.06060606060606061,4.114215568856025,"[50, 51]","['158', '162']","['0', '0']"
Giotto,0.028871391076115485,"Laurati, Pietro (Pietro Lorenzetti)",0.0017497812773403325,0.030303030303030304,4.114215568856025,[117],['257'],['0']
"Uccello, Paolo",0.007874015748031496,Masaccio,0.00699912510936133,0.11111111111111112,3.988684686772166,[184],['209'],['1']
Giotto,0.028871391076115485,"Cimabue, Giovanni",0.009623797025371828,0.15151515151515152,3.97671204510609,"[72, 50, 94, 8, 9]","['189', '158', '218', '81', '88']","['0', '0', '0', '0', '0']"
"Bandinelli, Baccio (Baccio de' Brandini)",0.04374453193350831,"Agnolo, Giuliano di Baccio d'",0.005249343832020997,0.08,3.9297909977185976,"[70, 71, 89, 84]","['122', '123', '112', '107']","['5', '5', '6', '6']"
"Sanzio, Raffaello (Raffaello da Urbino)",0.06649168853893263,"Barile, Gian (Giovan)",0.0008748906386701663,0.013157894736842106,3.910682174770893,[238],['330'],['3']
"Sanzio, Raffaello (Raffaello da Urbino)",0.06649168853893263,"Bolognese, Marc' Antonio (Marc' Antonio Raimondi, or de' Franci)",0.0017497812773403325,0.026315789473684213,3.910682174770893,"[233, 120]","['321', '204']","['3', '5']"
"Sanzio, Raffaello (Raffaello da Urbino)",0.06649168853893263,Fivizzano,0.0008748906386701663,0.013157894736842106,3.910682174770893,[29],['28'],['3']
"Sanzio, Raffaello (Raffaello da Urbino)",0.06649168853893263,"Pistoia, Il (Leonardo)",0.0008748906386701663,0.013157894736842106,3.910682174770893,[80],['110'],['4']
"Sanzio, Raffaello (Raffaello da Urbino)",0.06649168853893263,"Carpi, Ugo da",0.0008748906386701663,0.013157894736842106,3.910682174770893,[107],['181'],['5']
"San Gallo, Giuliano da",0.014873140857392825,"Urbino, Bramante da",0.015748031496062992,0.23529411764705885,3.9012218455218264,"[145, 200, 6, 124]","['189', '268', '8', '208']","['3', '3', '5', '5']"
"Verrocchio, Andrea",0.010498687664041995,"Vinci, Leonardo da",0.022747156605424323,0.33333333333333337,3.8732074693522303,"[271, 90, 92, 50]","['402', '107', '109', '63']","['2', '3', '3', '4']"
"Castelfranco, Giorgione da",0.005249343832020997,"Piombo, Fra Sebastiano Viniziano del (Sebastiano Luciani)",0.011373578302712161,0.16666666666666669,3.8732074693522303,[173],['277'],['5']
"Sarto, Andrea del (Andrea d' Agnolo)",0.03412073490813648,Franciabigio (Francia),0.008748906386701663,0.12820512820512822,3.8732074693522303,"[221, 89, 220, 104, 87]","['312', '122', '309', '149', '118']","['4', '4', '4', '4', '4']"
"Sarto, Andrea del (Andrea d' Agnolo)",0.03412073490813648,"Dente, Marco (Marco da Ravenna)",0.0017497812773403325,0.025641025641025644,3.8732074693522303,[106],['179'],['5']
"Cosimo, Andrea di (Andrea di Cosimo Feltrini)",0.00699912510936133,Franciabigio (Francia),0.008748906386701663,0.125,3.836681593327116,[232],['328'],['4']
"Bugiardini, Giuliano",0.007874015748031496,"Bronzino, Agnolo",0.007874015748031496,0.11111111111111112,3.8187596853298538,[113],['143'],['6']
Giotto,0.028871391076115485,Stefano,0.004374453193350831,0.06060606060606061,3.7922874739686625,"[111, 113]","['246', '251']","['0', '0']"
"Bandinelli, Baccio (Baccio de' Brandini)",0.04374453193350831,"Cellini, Benvenuto",0.004374453193350831,0.060000000000000005,3.7777879042735476,"[93, 97, 94]","['117', '123', '119']","['6', '6', '6']"
"Verrocchio, Andrea",0.010498687664041995,"Credi, Lorenzo di",0.006124234470691163,0.08333333333333334,3.7662922654357187,[50],['63'],['4']
"Buonarroti, Michelagnolo",0.03674540682414698,"Indaco, Jacopo dell'",0.0017497812773403325,0.02380952380952381,3.766292265435718,[66],['80'],['3']
"Buonarroti, Michelagnolo",0.03674540682414698,"Vico, Enea",0.0017497812773403325,0.02380952380952381,3.766292265435718,[111],['190'],['5']
"Ghirlandajo, Ridolfo",0.004374453193350831,"Vaga, Perino del (Perino Buonaccorsi, or de' Ceri)",0.03062117235345582,0.39999999999999997,3.707398576382149,"[191, 192]","['299', '301']","['5', '5']"
"Vinci, Leonardo da",0.022747156605424323,"Credi, Lorenzo di",0.006124234470691163,0.07692307692307693,3.650815048015782,"[49, 50]","['61', '63']","['4', '4']"
Tribolo (Niccolï¿½),0.02712160979877515,"Vinci, Pierino (Piero) da",0.0026246719160104987,0.03225806451612904,3.619450877106447,[43],['47'],['6']
Tribolo (Niccolï¿½),0.02712160979877515,"Sansovino, Jacopo (Jacopo Tatti)",0.0026246719160104987,0.03225806451612904,3.619450877106447,[5],['3'],['6']
"Buonarroti, Michelagnolo",0.03674540682414698,"Bugiardini, Giuliano",0.007874015748031496,0.09523809523809525,3.5963672639934057,"[111, 108, 113, 112]","['140', '134', '143', '142']","['6', '6', '6', '6']"
"Pinturicchio, Bernardino",0.004374453193350831,"Perugino, Pietro (Pietro Vannucci, or Pietro da Castel della Pieve)",0.016622922134733157,0.19999999999999998,3.5887540798835307,[46],['50'],['3']
"Perugino, Pietro (Pietro Vannucci, or Pietro da Castel della Pieve)",0.016622922134733157,"Signorelli, Luca (Luca da Cortona)",0.004374453193350831,0.052631578947368425,3.5887540798835307,[199],['264'],['6']
"Udine, Giovanni da (Giovanni Nanni, or de' Ricamatori)",0.0026246719160104987,"Romano, Giulio (Giulio Pippi de' Giannuzzi)",0.02799650043744532,0.33333333333333337,3.5736471874933224,[237],['328'],['3']
"Viniziano, Agostino (Agostino de' Musi)",0.0026246719160104987,"Romano, Giulio (Giulio Pippi de' Giannuzzi)",0.02799650043744532,0.33333333333333337,3.5736471874933224,[103],['173'],['5']
"Contucci, Andrea (Andrea Sansovino)",0.012248468941382326,"Mosca, Simone",0.006124234470691163,0.07142857142857144,3.54389984409927,[187],['252'],['6']
Giotto,0.028871391076115485,"Cavallini, Pietro",0.0026246719160104987,0.030303030303030304,3.529253068134869,[162],['315'],['0']
Giotto,0.028871391076115485,"Pisano, Andrea",0.005249343832020997,0.06060606060606061,3.529253068134869,"[124, 126]","['266', '267']","['0', '0']"
"Bandinelli, Baccio (Baccio de' Brandini)",0.04374453193350831,"Ammanati, Bartolommeo",0.0017497812773403325,0.02,3.5147534984397537,[274],['378'],['3']
"Bandinelli, Baccio (Baccio de' Brandini)",0.04374453193350831,"Vico, Enea",0.0017497812773403325,0.02,3.5147534984397537,[111],['190'],['5']
"Sogliani, Giovanni Antonio",0.006124234470691163,"Beccafumi, Domenico (Domenico di Pace)",0.013123359580052493,0.14285714285714288,3.444364170548356,[248],['372'],['5']
"Vecelli, Tiziano (Tiziano da Cadore)",0.005249343832020997,"Vaga, Perino del (Perino Buonaccorsi, or de' Ceri)",0.03062117235345582,0.33333333333333337,3.4443641705483556,"[153, 222]","['226', '340']","['4', '5']"
"Udine, Giovanni da (Giovanni Nanni, or de' Ricamatori)",0.0026246719160104987,"Vaga, Perino del (Perino Buonaccorsi, or de' Ceri)",0.03062117235345582,0.33333333333333337,3.4443641705483556,[195],['304'],['5']
"Vaga, Perino del (Perino Buonaccorsi, or de' Ceri)",0.03062117235345582,"Treviso, Girolamo da (Girolamo Trevigi)",0.0026246719160104987,0.02857142857142857,3.4443641705483556,[211],['326'],['5']
"Urbino, Bramante da",0.015748031496062992,"Marcilla, Guglielmo da (Guillaume de Marcillac)",0.005249343832020997,0.05555555555555556,3.4037221860510094,[254],['351'],['3']
"Pisano, Andrea",0.005249343832020997,"Ghiberti, Lorenzo (Lorenzo di Bartoluccio Ghiberti, or Lorenzo di Cione Ghiberti)",0.016622922134733157,0.16666666666666669,3.3257196740497372,[154],['174'],['1']
"Udine, Giovanni da (Giovanni Nanni, or de' Ricamatori)",0.0026246719160104987,"Sanzio, Raffaello (Raffaello da Urbino)",0.06649168853893263,0.6666666666666667,3.3257196740497372,"[237, 195]","['328', '304']","['3', '5']"
"Modena, Pellegrino da (Pellegrino degli Aretusi, or de' Munari)",0.0026246719160104987,"Sanzio, Raffaello (Raffaello da Urbino)",0.06649168853893263,0.6666666666666667,3.3257196740497372,"[80, 80]","['111', '110']","['4', '4']"
"Viniziano, Agostino (Agostino de' Musi)",0.0026246719160104987,"Sanzio, Raffaello (Raffaello da Urbino)",0.06649168853893263,0.6666666666666667,3.3257196740497372,"[102, 103]","['170', '173']","['5', '5']"
"Sarto, Andrea del (Andrea d' Agnolo)",0.03412073490813648,"Sansovino, Jacopo (Jacopo Tatti)",0.0026246719160104987,0.025641025641025644,3.2882449686310737,[98],['139'],['4']
"Sarto, Andrea del (Andrea d' Agnolo)",0.03412073490813648,"Viniziano, Agostino (Agostino de' Musi)",0.0026246719160104987,0.025641025641025644,3.2882449686310737,[106],['179'],['5']
"San Gallo, Antonio da (the younger)",0.014873140857392825,"Mosca, Simone",0.006124234470691163,0.05882352941176471,3.2637919249065352,[190],['254'],['6']
"Cosimo, Andrea di (Andrea di Cosimo Feltrini)",0.00699912510936133,"Pontormo, Jacopo da (Jacopo Carrucci)",0.026246719160104987,0.25,3.2517190926059594,"[150, 151]","['189', '190']","['6', '6']"
"Pontormo, Jacopo da (Jacopo Carrucci)",0.026246719160104987,"Lappoli, Giovanni Antonio",0.00699912510936133,0.06666666666666667,3.2517190926059594,"[256, 257]","['380', '381']","['5', '5']"
"Vaga, Perino del (Perino Buonaccorsi, or de' Ceri)",0.03062117235345582,"Sogliani, Giovanni Antonio",0.006124234470691163,0.05714285714285714,3.221971749211908,"[162, 215]","['237', '329']","['4', '5']"
"Brunelleschi, Filippo (Filippo di Ser Brunellesco)",0.028871391076115485,"Ghiberti, Lorenzo (Lorenzo di Bartoluccio Ghiberti, or Lorenzo di Cione Ghiberti)",0.016622922134733157,0.15151515151515152,3.1882161502998017,"[215, 214, 217, 201, 86]","['241', '240', '242', '228', '91']","['1', '1', '1', '1', '1']"
"Buonarroti, Michelagnolo",0.03674540682414698,Torrigiano,0.0026246719160104987,0.02380952380952381,3.181329764714562,[186],['240'],['3']
"Buonarroti, Michelagnolo",0.03674540682414698,"Montelupo, Raffaello da",0.0026246719160104987,0.02380952380952381,3.181329764714562,[44],['55'],['4']
"Vinci, Leonardo da",0.022747156605424323,"Lippi, Fra Filippo",0.004374453193350831,0.038461538461538464,3.1362418751860237,[57],['68'],['6']
"Bellini, Giovanni",0.008748906386701663,"Piombo, Fra Sebastiano Viniziano del (Sebastiano Luciani)",0.011373578302712161,0.09999999999999999,3.1362418751860237,[173],['277'],['5']
Donato (Donatello),0.02537182852143482,"Uccello, Paolo",0.007874015748031496,0.06896551724137931,3.1307036916445936,"[139, 140]","['152', '154']","['1', '1']"
"Gaddi, Taddeo",0.00699912510936133,Giotto,0.028871391076115485,0.25,3.1142155688560247,"[185, 186]","['361', '364']","['0', '0']"
"Brunelleschi, Filippo (Filippo di Ser Brunellesco)",0.028871391076115485,"Agnolo, Baccio d' (Baccio Baglioni)",0.003499562554680665,0.030303030303030304,3.1142155688560247,[68],['118'],['5']
"Perugino, Pietro (Pietro Vannucci, or Pietro da Castel della Pieve)",0.016622922134733157,"Lippi, Filippo (Filippino)",0.006124234470691163,0.052631578947368425,3.103327252713289,[44],['47'],['3']
"San Gallo, Giuliano da",0.014873140857392825,"Giocondo, Fra",0.00699912510936133,0.05882352941176471,3.0711468469641394,[126],['210'],['5']
"Licinio, Giovanni Antonio (Cuticello, or Pordenone)",0.003499562554680665,"Vaga, Perino del (Perino Buonaccorsi, or de' Ceri)",0.03062117235345582,0.25,3.029326671269512,[153],['226'],['4']
"Vaga, Perino del (Perino Buonaccorsi, or de' Ceri)",0.03062117235345582,"Lappoli, Giovanni Antonio",0.00699912510936133,0.05714285714285714,3.029326671269512,"[259, 258]","['385', '382']","['5', '5']"
"Vinci, Pierino (Piero) da",0.0026246719160104987,"Bandinelli, Baccio (Baccio de' Brandini)",0.04374453193350831,0.33333333333333337,2.929790997718598,[43],['47'],['6']
"Ghirlandajo, Ridolfo",0.004374453193350831,"Pontormo, Jacopo da (Jacopo Carrucci)",0.026246719160104987,0.19999999999999998,2.929790997718597,[156],['202'],['6']
"Pontormo, Jacopo da (Jacopo Carrucci)",0.026246719160104987,Franciabigio (Francia),0.008748906386701663,0.06666666666666667,2.929790997718597,"[221, 104]","['312', '149']","['4', '4']"
"Sanzio, Raffaello (Raffaello da Urbino)",0.06649168853893263,Baviera,0.0017497812773403325,0.013157894736842106,2.910682174770893,[233],['321'],['3']
"Sanzio, Raffaello (Raffaello da Urbino)",0.06649168853893263,"Bagnacavallo, Bartolommeo da (Bartolommeo Ramenghi)",0.0017497812773403325,0.013157894736842106,2.910682174770893,[208],['291'],['4']
"Sanzio, Raffaello (Raffaello da Urbino)",0.06649168853893263,"Dente, Marco (Marco da Ravenna)",0.0017497812773403325,0.013157894736842106,2.910682174770893,[103],['173'],['5']
"Sarto, Andrea del (Andrea d' Agnolo)",0.03412073490813648,"Agnolo, Baccio d' (Baccio Baglioni)",0.003499562554680665,0.025641025641025644,2.8732074693522303,[91],['125'],['4']
Donato (Donatello),0.02537182852143482,"Brunelleschi, Filippo (Filippo di Ser Brunellesco)",0.028871391076115485,0.20689655172413793,2.841197074449609,"[203, 241, 204, 200, 201, 243]","['230', '269', '231', '227', '228', '270']","['1', '1', '1', '1', '1', '1']"
"Romano, Giulio (Giulio Pippi de' Giannuzzi)",0.02799650043744532,"Turbido, Francesco (Il Moro)",0.004374453193350831,0.03125,2.836681593327116,[24],['43'],['5']
"Gaddi, Agnolo",0.004374453193350831,Giotto,0.028871391076115485,0.19999999999999998,2.7922874739686625,[222],['412'],['0']
"Brunelleschi, Filippo (Filippo di Ser Brunellesco)",0.028871391076115485,"Maiano, Giuliano da",0.004374453193350831,0.030303030303030304,2.7922874739686625,[12],['16'],['2']
"Buonarroti, Michelagnolo",0.03674540682414698,"Agnolo, Baccio d' (Baccio Baglioni)",0.003499562554680665,0.02380952380952381,2.7662922654357183,[68],['118'],['5']
"Buonarroti, Michelagnolo",0.03674540682414698,"Granacci, Francesco (Il Granaccio)",0.003499562554680665,0.02380952380952381,2.7662922654357183,[60],['108'],['5']
"Perugino, Pietro (Pietro Vannucci, or Pietro da Castel della Pieve)",0.016622922134733157,"Genga, Girolamo",0.007874015748031496,0.052631578947368425,2.7407571733285807,[199],['264'],['6']
"Urbino, Bramante da",0.015748031496062992,"Dï¿½rer, Albrecht",0.008748906386701663,0.05555555555555556,2.6667565918848037,[232],['319'],['3']
"Vinci, Leonardo da",0.022747156605424323,"Lippi, Filippo (Filippino)",0.006124234470691163,0.038461538461538464,2.650815048015782,[100],['127'],['3']
"Piombo, Fra Sebastiano Viniziano del (Sebastiano Luciani)",0.011373578302712161,"Buonarroti, Michelagnolo",0.03674540682414698,0.23076923076923075,2.650815048015782,"[175, 177, 176]","['279', '281', '280']","['5', '5', '5']"
Donato (Donatello),0.02537182852143482,"Ghiberti, Lorenzo (Lorenzo di Bartoluccio Ghiberti, or Lorenzo di Cione Ghiberti)",0.016622922134733157,0.10344827586206896,2.637663680364477,"[201, 147, 270]","['228', '162', '401']","['1', '1', '2']"
"Ghirlandajo, Ridolfo",0.004374453193350831,"Sarto, Andrea del (Andrea d' Agnolo)",0.03412073490813648,0.19999999999999998,2.5512793744648676,[281],['384'],['3']
"Mazzuoli, Francesco (Parmigiano)",0.011373578302712161,"Beccafumi, Domenico (Domenico di Pace)",0.013123359580052493,0.07692307692307693,2.5512793744648676,[108],['183'],['5']
Michelozzo Michelozzi,0.006124234470691163,Donato (Donatello),0.02537182852143482,0.14285714285714288,2.4932737710293025,[260],['292'],['1']
"Buonarroti, Michelagnolo",0.03674540682414698,"Signorelli, Luca (Luca da Cortona)",0.004374453193350831,0.02380952380952381,2.4443641705483556,[74],['87'],['3']
"Albertinelli, Mariotto",0.006124234470691163,"Pontormo, Jacopo da (Jacopo Carrucci)",0.026246719160104987,0.14285714285714288,2.4443641705483556,[148],['186'],['6']
"Ghiberti, Lorenzo (Lorenzo di Bartoluccio Ghiberti, or Lorenzo di Cione Ghiberti)",0.016622922134733157,"Verrocchio, Andrea",0.010498687664041995,0.052631578947368425,2.325719674049737,[270],['401'],['2']
"Sanzio, Raffaello (Raffaello da Urbino)",0.06649168853893263,"San Marco, Fra Bartolommeo di (Baccio della Porta)",0.0026246719160104987,0.013157894736842106,2.325719674049737,[215],['292'],['3']
"Sanzio, Raffaello (Raffaello da Urbino)",0.06649168853893263,"San Gimignano, Vincenzio da (Vincenzio Tamagni)",0.0026246719160104987,0.013157894736842106,2.325719674049737,[12],['13'],['4']
"Sanzio, Raffaello (Raffaello da Urbino)",0.06649168853893263,"Cock, Hieronymus",0.0026246719160104987,0.013157894736842106,2.325719674049737,[120],['204'],['5']
"Sanzio, Raffaello (Raffaello da Urbino)",0.06649168853893263,"Vasari, Giorgio",0.0026246719160104987,0.013157894736842106,2.325719674049737,[120],['204'],['5']
Donato (Donatello),0.02537182852143482,"Robbia, Luca della",0.00699912510936133,0.034482758620689655,2.300628693086906,[121],['128'],['1']
"Vinci, Leonardo da",0.022747156605424323,"Cosimo, Piero di",0.007874015748031496,0.038461538461538464,2.2882449686310737,[127],['161'],['3']
"Sanzio, Raffaello (Raffaello da Urbino)",0.06649168853893263,"Piombo, Fra Sebastiano Viniziano del (Sebastiano Luciani)",0.011373578302712161,0.052631578947368425,2.2102424566298007,"[175, 177, 174, 178]","['279', '281', '278', '282']","['5', '5', '5', '5']"
"Cosimo, Andrea di (Andrea di Cosimo Feltrini)",0.00699912510936133,Tribolo (Niccolï¿½),0.02712160979877515,0.125,2.204413377827603,[233],['330'],['4']
"Lippi, Fra Filippo",0.004374453193350831,"Bandinelli, Baccio (Baccio de' Brandini)",0.04374453193350831,0.19999999999999998,2.1928254035523915,[57],['68'],['6']
"Romano, Giulio (Giulio Pippi de' Giannuzzi)",0.02799650043744532,Liberale,0.00699912510936133,0.03125,2.1586096882144785,[24],['43'],['5']
"San Gallo, Antonio da (the younger)",0.014873140857392825,"San Michele, Michele",0.01399825021872266,0.05882352941176471,2.0711468469641385,[218],['293'],['6']
"Albertinelli, Mariotto",0.006124234470691163,"Sarto, Andrea del (Andrea d' Agnolo)",0.03412073490813648,0.14285714285714288,2.065852547294626,[148],['186'],['6']
"Sarto, Andrea del (Andrea d' Agnolo)",0.03412073490813648,"Sogliani, Giovanni Antonio",0.006124234470691163,0.025641025641025644,2.065852547294626,[164],['239'],['4']
"Sanzio, Raffaello (Raffaello da Urbino)",0.06649168853893263,"Urbino, Bramante da",0.015748031496062992,0.06578947368421054,2.062685268215943,"[232, 143, 223, 237, 6]","['319', '186', '303', '328', '8']","['3', '3', '3', '3', '5']"
"Bugiardini, Giuliano",0.007874015748031496,Tribolo (Niccolï¿½),0.02712160979877515,0.11111111111111112,2.034488376385291,[112],['142'],['6']
Tribolo (Niccolï¿½),0.02712160979877515,"Bronzino, Agnolo",0.007874015748031496,0.03225806451612904,2.034488376385291,[29],['34'],['6']
Masaccio,0.00699912510936133,"Vaga, Perino del (Perino Buonaccorsi, or de' Ceri)",0.03062117235345582,0.125,2.0293266712695117,[202],['316'],['5']
"San Gallo, Giuliano da",0.014873140857392825,"San Gallo, Antonio da (the younger)",0.014873140857392825,0.05882352941176471,1.9836840057137997,[124],['208'],['5']
"Sarto, Andrea del (Andrea d' Agnolo)",0.03412073490813648,"Pontormo, Jacopo da (Jacopo Carrucci)",0.026246719160104987,0.10256410256410257,1.9663168737437116,"[221, 104, 256, 148]","['312', '149', '380', '186']","['4', '4', '5', '6']"
"Buonarroti, Michelagnolo",0.03674540682414698,"Credi, Lorenzo di",0.006124234470691163,0.02380952380952381,1.958937343378114,[186],['240'],['3']
"Buonarroti, Michelagnolo",0.03674540682414698,"Mosca, Simone",0.006124234470691163,0.02380952380952381,1.958937343378114,[194],['260'],['6']
"Bandinelli, Baccio (Baccio de' Brandini)",0.04374453193350831,"Lombardi, Alfonso",0.005249343832020997,0.02,1.9297909977185974,[77],['97'],['6']
"Dï¿½rer, Albrecht",0.008748906386701663,"Pontormo, Jacopo da (Jacopo Carrucci)",0.026246719160104987,0.09999999999999999,1.9297909977185972,[164],['216'],['6']
"Sanzio, Raffaello (Raffaello da Urbino)",0.06649168853893263,"Romano, Giulio (Giulio Pippi de' Giannuzzi)",0.02799650043744532,0.10526315789473685,1.910682174770893,"[237, 108, 78, 79, 77, 146, 148, 103]","['328', '157', '105', '108', '104', '238', '241', '173']","['3', '4', '4', '4', '4', '5', '5', '5']"
"Sanzio, Raffaello (Raffaello da Urbino)",0.06649168853893263,"Francia, Francesco",0.003499562554680665,0.013157894736842106,1.910682174770893,[29],['28'],['3']
"Sanzio, Raffaello (Raffaello da Urbino)",0.06649168853893263,"Lotti, Lorenzetto (Lorenzo)",0.003499562554680665,0.013157894736842106,1.910682174770893,[56],['71'],['4']
"Urbino, Bramante da",0.015748031496062992,"San Gallo, Antonio da (the younger)",0.014873140857392825,0.05555555555555556,1.9012218455218268,[124],['208'],['5']
"Sarto, Andrea del (Andrea d' Agnolo)",0.03412073490813648,"Lappoli, Giovanni Antonio",0.00699912510936133,0.025641025641025644,1.8732074693522303,[256],['380'],['5']
"Dï¿½rer, Albrecht",0.008748906386701663,"Romano, Giulio (Giulio Pippi de' Giannuzzi)",0.02799650043744532,0.09999999999999999,1.8366815933271157,[165],['267'],['5']
"Buonarroti, Michelagnolo",0.03674540682414698,Tribolo (Niccolï¿½),0.02712160979877515,0.09523809523809525,1.812095955048843,"[32, 112, 10, 11]","['38', '142', '9', '10']","['6', '6', '6', '6']"
"Verrocchio, Andrea",0.010498687664041995,Donato (Donatello),0.02537182852143482,0.08333333333333334,1.7156661923657501,[270],['401'],['2']
"Buonarroti, Michelagnolo",0.03674540682414698,"Bandinelli, Baccio (Baccio de' Brandini)",0.04374453193350831,0.14285714285714285,1.7073985763821495,"[111, 67, 72, 68, 58, 99]","['190', '82', '89', '84', '70', '125']","['5', '6', '6', '6', '6', '6']"
"Cosimo, Piero di",0.007874015748031496,"Sarto, Andrea del (Andrea d' Agnolo)",0.03412073490813648,0.11111111111111112,1.7032824679099177,[86],['117'],['4']
"Buonarroti, Michelagnolo",0.03674540682414698,"San Gallo, Giuliano da",0.014873140857392825,0.04761904761904762,1.678829424185379,"[145, 201]","['189', '271']","['3', '3']"
"Sanzio, Raffaello (Raffaello da Urbino)",0.06649168853893263,"Perugino, Pietro (Pietro Vannucci, or Pietro da Castel della Pieve)",0.016622922134733157,0.052631578947368425,1.6627546613273076,"[242, 45, 211, 249]","['337', '48', '282', '338']","['3', '3', '3', '6']"
"Rosso, Il (Giovan Battista de' Rossi)",0.01837270341207349,"Vaga, Perino del (Perino Buonaccorsi, or de' Ceri)",0.03062117235345582,0.09523809523809525,1.6370092484907515,"[259, 258]","['385', '382']","['5', '5']"
"Buonarroti, Michelagnolo",0.03674540682414698,"Urbino, Bramante da",0.015748031496062992,0.04761904761904762,1.5963672639934057,"[145, 223]","['189', '303']","['3', '3']"
