page,paragraph_id,text
53,72," torch and veil, and at his feet this inscription: BONI CONJUGATOR AMORIS. On one side of him was Love, who lay all languid under one of his flanks; and on the other side was Conjugal Fidelity, who was holding one arm supported under the other; which was all so pleasing, so full of charm, so beautiful, and so well distributed before the eyes of all beholders, that in truth it is not to be expressed in words. As the principal crown of that ornament—for on them all there was placed a principal crown and a principal device—there were formed in the hands of the Hymen described above two garlands of the same marjoram that crowned his head, which, as he held them, he appeared to be about to present to the happy pair. But most lovely and beautiful of all, and best executed, were the three spacious pictures, separated by double columns, into which the whole of that vast façade was divided, placed with supreme beauty at the feet of Hymen; for in them were depicted all the advantages, all the delights, and all the desirable things that are generally found in nuptials; those displeasing and vexatious being driven away from them with a certain subtle grace. And thus in one of these, that in the centre namely, were seen the Three Graces painted in the manner that is customary, all full of joy and gladness, who appeared to be singing with a certain soft harmony the verses written over them, saying:"
53,73," Quæ tam præclara nascetur stirpe parentum     Inclita progenies, digna atavisque suis? Etrusca attollet se quantis gloria rebus     Conjugio Austriacæ Mediceæque Domus? Vivite felices; non est spes irrita, namque     Divina Charites talia voce canunt."
53,74,"These had on one side, forming as it were a choir about them, and coupled becomingly together, Youth and Delight, and Beauty with Contentment in her embrace, and on the other side, in like fashion, Gladness with Play, and Fecundity with Repose, all in attitudes most graceful and in keeping with their characters, and so well distinguished by the able painter, that they could be recognized with ease. In the picture that was on the right of that one, there were seen, besides Love and Fidelity, the same Gladness, Contentment, Delight, and Repose, with "
54,74," lighted torches in their hands, who were chasing from the world and banishing to the nethermost abyss Jealousy, Contention, Affliction, Sorrow, Lamentation, Deceit, Sterility, and other vexatious and displeasing things of that kind, which are wont so often to disturb the minds of human creatures. And in the other, on the left hand, were seen the same Graces in company with Juno, Venus, Concord, Love, Fecundity, Sleep, Pasithea, and Thalassius, setting the genial bed in order with those ancient religious ceremonies of torches, incense, garlands, and flowers, which were customary; of which last a number of little Loves, playing in their flight, were scattering no small quantity over the bed. Above these, then, were two other pictures distributed in very beautiful compartments, one on either side of the statue of Hymen, and somewhat smaller than those described; in one of which, in imitation of the ancient custom so well described by Catullus, was seen the illustrious Princess portrayed from life in the midst of a gracious little company of most beautiful maidens in virginal dress, all crowned with flowers, and with lighted torches in their hands, who were pointing towards the Evening Star, which was seen appearing, and, as if set in motion by them, seemed in a certain gracious manner to move and to advance towards Hymen; with the motto: O DIGNA CONJUNCTA VIRO. Even as in the other picture, on the other side, was seen the excellent Prince in the midst of many young men likewise crowned with garlands and burning with love, not less eager than the maidens in lighting the nuptial torches, and pointing no less towards the newly-appeared star, and giving signs, in advancing towards it, of equal or even greater desire; likewise with a motto that said: O TÆDIS FELICIBUS AUCTE. Above these, arranged in a very graceful manner, there was seen as the principal device, which, as has been told, was placed over all the arches, a gilded chain all composed of marriage-rings with their stones, which, hanging down from Heaven, appeared to be sustaining this terrestrial World; alluding in a certain sense to the Homeric Chain of Jove, and signifying that by virtue of nuptials, the heavenly causes being wedded with terrestrial matter, Nature and the aforesaid terrestrial World are preserved and rendered as it were eternal; with a motto that said: NATURA SEQUITUR CUPIDE. And then a quantity "
55,74," of little Angels and Loves, all gracious and merry, and all set in fitting places, were seen dispersed among the bases, the pilasters, the festoons, and the other ornaments, which were without number; and all, with a certain gladness, appeared to be either scattering flowers and garlands, or sweetly singing the following ode, from among the spaces between the double columns that divided, as has been told, the great pictures and the great façade, which was arranged in a lovely and gracious manner:"
55,75,"Augusti soboles regia Cæsaris,     Summo nupta viro Principi Etruriæ,     Faustis auspiciis deseruit vagum     Istrum regnaque patria."
55,76,"Cui frater, genitor, patruus, atque avi     Fulgent innumeri stemmate nobiles     Præclaro Imperii, prisca ab origine     Digno nomine Cæsares."
55,77,"Ergo magnanimæ virgini et inclytæ     Jam nunc Arne pater suppliciter manus     Libes, et violis versicoloribus     Pulchram Flora premas comam."
55,78,"Assurgant proceres, ac velut aureum     Et cæleste jubar rite colant eam.     Omnes accumulent templa Deum, et piis     Aras muneribus sacras."
55,79,"Tali conjugio Pax hilaris redit,     Fruges alma Ceres porrigit uberes,     Saturni remeant aurea sæcula,     Orbis lætitia fremit."
55,80,"Quin diræ Eumenides monstraque Tartari     His longe duce te finibus exulant.     Bellorum rabies hinc abit effera,     Mavors sanguineus fugit."
55,81,"Sed jam nox ruit et sidera concidunt;     Et nymphæ adveniunt, Junoque pronuba     Arridet pariter, blandaque Gratia     Nudis juncta sororibus."
56,82," Hæc cingit niveis tempora liliis,     Hæc e purpureis serta gerit rosis,     Huic molles violæ et suavis amaracus     Nectunt virgineum caput."
56,83,"Lusus, læta Quies cernitur et Decor;     Quos circum volitat turba Cupidinum,     Et plaudens recinit hæc Hymeneus ad     Regalis thalami fores."
56,84,Quid statis juvenes tam genialibus     Indulgere toris immemores? Joci     Cessent et choreæ; ludere vos simul     Poscunt tempora mollius.
56,85,"Non vincant hederæ bracchia flexiles,     Conchæ non superent oscula dulcia,     Emanet pariter sudor et ossibus     Grato murmure ab intimis."
56,86,"Det summum imperium regnaque Juppiter,     Det Latona parem progeniem patri;     Ardorem unanimem det Venus, atque Amor     Aspirans face mutua."
56,87,"And to the end that no part of either dominion might be left without being present at those happy nuptials, at the Ponte a S. Trinita and also at the Palazzo degli Spini, which is to be seen at the beginning of that bridge, there was the fourth ornament, of an architecture not less magnificent in composition, and consisting of a head-piece with three façades, one of which, turning to face towards the Ponte alla Carraia, became joined to that in the centre, which was somewhat bent and likewise attached to that which in like manner turned to face towards the Palazzo degli Spini and S. Trinita; whence it appeared to have been contrived principally for the point of view both from the one street and from the other, insomuch that both from the one and from the other it presented itself complete to the eyes of all beholders—a thing of singular artifice for him who well considers it, which rendered that street, which "
57,87," is in itself as imposing and magnificent as any other that is to be found in Florence, even more imposing and more beautiful than could be believed. In the façade that came in the centre, there had been formed upon a great base two Giants, immense and most superb to behold, supported by two great monsters and by other extravagant fishes that appeared to be swimming in the sea, and accompanied by two sea-nymphs. These represented, one the great Ocean and the other the Tyrrhenian Sea, and, half reclining, they appeared to be seeking to present to the most illustrious pair, with a certain affectionate liberality, not only many most beautiful branches of coral and immense shells of mother-of-pearl, and others of their sea-riches that they held in their hands, but also new islands, new lands, and new dominions, which were seen led thither in their train. Behind them, making that whole ornament lovely and imposing, were seen rising little by little, from their socles that rested upon the base, two vast half-columns, upon which rested cornice, frieze, and architrave, leaving behind the Sea-Gods already described, almost in the form of a triumphal arch, a very spacious square; and over the two columns and the architrave rose two very well-formed pilasters covered with creepers, from which sprang two cornices, forming at the summit a superb and very bold frontispiece, at the top of which, and above the creepers of the pilasters already described, were seen placed three very large vases of gold, all filled to overflowing with thousands and thousands of different riches of the sea; and in the space that remained between the architrave and the point of the frontispiece, there was seen lying with rare dignity a masterly figure of a Nymph, representing Tethys, or Amphitrite, Goddess and Queen of the Sea, who with a very grave gesture was presenting as the principal crown of that place a rostral crown, such as was generally given to the victors in naval battles, with her motto, VINCE MARI, and as it were adding that which follows: JAM TERRA TUA EST. Even as in the picture and the façade behind the Giants, in a very large niche that had the appearance of a real and natural cavern or grotto, there was painted among many other monsters of the sea the Proteus of Virgil's Georgics, bound by Aristæus, who, pointing with his finger towards the verses written above him, appeared to wish "
58,87," to announce in prophecy to the well-united pair good fortune, victories, and triumphs in maritime affairs, saying:"
58,88," Germana adveniet felici cum alite virgo,     Flora, tibi, adveniet soboles Augusta, Hymenei     Cui pulcher Juvenis jungatur fœdere certo     Regius Italiæ columen, bona quanta sequentur     Conjugium? Pater Arne tibi, et tibi Florida Mater,     Gloria quanta aderit? Protheum nil postera fallunt."
58,89,"And since, as has been told, this façade of the cavern stood between the two other façades, one of which was turned towards S. Trinita and the other towards the Ponte alla Carraia, both these, which were of the same size and height, were likewise bordered in a similar manner by two similar half-columns, which in like manner supported their architrave, frieze, and cornice in a quarter-round, upon which, both on the one side and on the other, were seen three statues of boys on three pedestals, who were upholding certain very rich festoons of gold, composed in a most masterly fashion of conches, shells, coral, sword-grass, and sea-weed, by which a no less graceful finish was given to the whole structure."
58,90,"But to return to the space of the façade which, turning from the straight, was supported against the Palazzo degli Spini. In it was seen, painted in chiaroscuro, a Nymph all unadorned and little less than nude, placed between many new kinds of animals, who stood for the new land of Peru, with the other new West Indies, discovered and ruled for the most part under the auspices of the most fortunate House of Austria. She was turned towards a figure of Jesus Christ Our Lord, who, painted all luminous in a Cross in the air (alluding to the four exceeding bright stars which form the semblance of a Cross, newly discovered among those peoples), appeared in the manner of a Sun piercing some thick clouds with most resplendent rays, for which she seemed in a certain sense to be rendering much thanks to that house, in that by their means she was seen converted to the Divine worship and to the true Christian Religion, with the verses written below:"
58,91, 
59,91," Di tibi pro meritis tantis, Augusta propago,     Præmia digna ferant, quæ vinctam mille catenis     Heu duris solvis, quæ clarum cernere solem     E tenebris tantis et Christum noscere donas."
59,92,"Even as on the base which supported that whole façade, and which, although on a level with that of the Giants, yet did not like that one project outwards, there was seen, painted as it were by way of allegory, the fable of Andromeda delivered by Perseus from the cruel Monster of the sea. And in that which, turning, faced towards the Arno and the Ponte alla Carraia, there was seen in like manner painted the small but famous Island of Elba, in the form of an armed warrior seated upon a great rock, with the Trident in her right hand, having on one side of her a little boy who was seen sporting playfully with a dolphin, and on the other side another like him, who was upholding an anchor, with many galleys that were shown circling about her port, which was painted there. At her feet, on her base, and corresponding in like manner to the façade painted above, was seen likewise the fable that is given by Strabo, when he relates that the Argonauts, returning from the acquisition of the Golden Fleece, and arriving with Medea in Elba, raised altars there and made sacrifice to Jove upon them; perhaps foreseeing or auguring that at another time our present glorious Duke, being as it were of their company by virtue of the Order of the Golden Fleece, was to fortify that island and to safeguard distressed mariners, thus reviving their ancient and glorious memory. Which was expressed excellently well by the four verses written there in a suitable place, saying:"
59,93, Evenere olim Heroes qui littore in isto     Magnanimi votis petiere. En Ilva potentis     Auspiciis Cosmi multa munita opera ac vi;     Pacatum pelagus securi currite nautæ.
59,94,"But the most beautiful effect, the most bizarre, the most fantastic, and the most ornate—besides the various devices and trophies, and Arion, who was riding pleasantly through the sea on the back of the swimming dolphin—came from an innumerable quantity of extravagant fishes of "
60,94," the sea, Nereids, and Tritons, which were distributed among the friezes, pedestals, and bases, and wherever a space or the beauty of the place required them. Even as at the foot of the great base of the Giants there was another gracious effect in the form of a most beautiful Siren seated upon the head of a very large fish, from whose mouth at times, at the turning of a key, not without laughter among the expectant bystanders, a rushing jet of water was seen pouring upon such as were too eager to drink the white and red wine that flowed in abundance from the breasts of the Siren into a very capacious and most ornate basin. And since the bend of the façade where Elba was painted was the first thing to strike the eyes of those who came, as did the procession, from the Ponte alla Carraia along the Arno towards the Palazzo degli Spini, it seemed good to the inventor to hide the ugliness of the scaffolding and woodwork that were necessarily placed behind, by raising to the same height another new façade similar to the three described, which might, as it did, render that whole vista most festive and ornate. And in it, within a large oval, it appeared to him that it was well to place the principal device, embracing the whole conception of the structure; and to that end, therefore, there was seen figured a great Neptune on his usual Car, with the usual Trident, as he is described by Virgil, chasing away the troublesome winds, and using as a motto the very same words, MATURATE FUGAM; as if he wished to promise to the fortunate pair happiness, peace, and tranquillity in his realm."
60,95,"Opposite to the graceful Palace of the Bartolini there had been erected a short time before, as a more stable and enduring ornament, not without singular ingenuity, that ancient and immense column of oriental granite which had been taken from the Baths of Antoninus in Rome, and granted by Pius IV to our glorious Duke, and by him conveyed, although at no little expense, to Florence, and magnanimously presented to her as a courteous gift for her public adornment. Upon that column, over its beautiful capital, which had, like the base, the "
61,95," appearance of bronze, and which is now being made of real bronze, there was placed a statue (of clay, indeed, but in the colour of porphyry, because even so it is to be), very large and very excellent, of a woman in full armour, with a helmet on the head, and representing, by the sword in the right hand and by the scales in the left, an incorruptible and most valorous Justice."
61,96,"The sixth ornament was erected at the Canto de' Tornaquinci; and here I must note a thing which would appear incredible to one who had not seen it—namely, that this ornament was so magnificent, so rich in pomp, and fashioned with so much art and grandeur, that, although it was conjoined with the superb Palace of the Strozzi, which is such as to make the greatest things appear as nothing, and although on a site altogether disastrous by reason of the uneven ends of the streets that run together there, and certain other inconvenient circumstances, nevertheless such was the excellence of the craftsman, and so well conceived the manner of the work, that it seemed as if all those difficulties had been brought together there for the purpose of rendering it the more admirable and the more beautiful; that most lovely palace being so well accompanied by the richness of the ornaments, the height of the arches, the grandeur of the columns, all intertwined with arms and trophies, and the great statues that towered over the summit of the whole structure, that anyone would have judged that neither that ornament required any other accompaniment than that of such a palace, nor such a palace required any other ornament. And to the end that all may be the better understood, and in order to show more clearly and distinctly in what manner the work was constructed, it is necessary that some measure of pardon should be granted to us by those who are not of our arts, if for the sake of those who delight in them we proceed, more minutely than might appear proper to the others, to describe the nature of the sites and the forms of the arches; and this in order to demonstrate how noble intellects accommodate ornaments to places and inventions to sites with grace and beauty. We must relate, then, that since the street which runs "
62,96," from the Column to the Tornaquinci is, as everyone knows, very wide, and since it was necessary to pass from there into the street of the Tornabuoni, which by its narrowness brought it about that the eyes of those thus passing fell for the most part on the not very ornate Tower of the Tornaquinci, which occupies more than half the street, it was thought expedient, in order to obviate that difficulty and to make the effect more pleasing, to construct in the width of the above-named street, in a Composite Order, two arches divided by a most ornate column, one of which gave free passage to the procession, which proceeded through the said street of the Tornabuoni, and the other, concealing the view of the tower, appeared, by virtue of an ingenious prospect-scene that was painted there, to lead into another street similar to the said street of the Tornabuoni, wherein with most pleasing illusion were seen not only the houses and windows adorned with tapestries and full of men and women who were all intent on gazing at the spectacle, but also the gracious sight of a most lovely maiden on a white palfrey, accompanied by certain grooms, who appeared to be coming from there towards those approaching, insomuch that both on the day of the procession and all the time afterwards that she remained there, she roused in more than one person, by a gracious deception, a desire either to go to meet her or to wait until she should have passed. These two arches, besides the above-mentioned column that divided them, were bordered by other columns of the same size, which supported architraves, friezes, and cornices; and over each arch was seen a lovely ornament in the form of a most beautiful picture, in which were seen painted, likewise in chiaroscuro, the stories of which we shall speak in a short time. The whole work was crowned above by an immense cornice with ornaments corresponding to the loveliness, grandeur, and magnificence of the rest, upon which, then, stood the statues, which, although they were at a height of a good twenty-five braccia from the level of the ground, nevertheless were wrought with such proportion that the height did not take away any of their grace, nor the distance any of the effect of any detail of their adornment and beauty. There stood in the same manner, as it were as wings to those two main arches, on the one side and on the "
63,96," other, two other arches, one of which, attached to the Palace of the Strozzi, and leading to the above-mentioned Tower of the Tornaquinci, gave passage to those who wished to turn towards the Mercato Vecchio, even as the other, placed on the other side, did the same service to those who might desire to go towards the street called La Vigna; wherefore the Via di S. Trinita, which, as has been told, is so broad, terminating thus in the four arches described, came to present such loveliness and a view so beautiful and so heroic, that it appeared impossible to afford greater satisfaction to the eyes of the spectators. And this was the front part, composed, as has been described, of four arches; of two main arches, namely, one false, and one real, which led into the Via de' Tornabuoni, and of two others at the sides, in the manner of wings, which were turned towards the two cross-streets. Now since, entering into the said street of the Tornabuoni on the left side, beside the Vigna, there debouches (as everyone knows) the Strada di S. Sisto, which likewise of necessity strikes the flank of the same Tower of the Tornaquinci, it was made to appear, in order to hide the same ugliness in a similar manner with the same illusion of a similar prospect-scene, that that side also passed into a similar street of various houses placed in the same way, with an ingenious view of a very ornate fountain overflowing with crystal-clear waters, from which a woman with a child was represented as drawing some, so that one who was at no great distance would certainly have declared that she was real and by no means simulated. Now these four arches—to return to those in front—were supported and divided by five columns adorned in the manner described, forming as it were a rectangular piazza; and in a line with each of those columns, above the final cornice and the summit of the edifice, there was a most beautiful seat, while in the same manner four others were placed over the centre of each arch, which in all came to the number of nine. In eight of these was seen seated in each a statue of most imposing appearance, some shown in armour, some in the garb of peace, and others in the imperator's paludament, according to the characters of those who were portrayed in them; and in place of the ninth seat and the ninth statue, above the column in the centre, was seen placed an immense escutcheon, supported "
64,96," by two great Victories with the Imperial Crown of the House of Austria, to which that structure was dedicated; which was made manifest by a very large epitaph, which was seen placed with much grace and beauty below the escutcheon, saying:"
64,97,"VIRTUTI FELICITATIQUE INVICTISSIMÆ DOMUS AUSTRIÆ, MAJESTATIQUE TOT ET TANTORUM IMPERATORUM AC REGUM, QUI IN IPSA FLORUERUNT ET NUNC MAXIME FLORENT, FLORENTIA AUGUSTO CONJUGIO PARTICEPS      ILLIUS FELICITATIS, GRATO PIOQUE ANIMO DICAT."
64,98,"The intention had been, after bringing to those most splendid nuptials the Province of Austria, with her cities and rivers and with her ocean-sea, and after having caused her to be received by Tuscany with her cities, the Arno, and the Tyrrhenian Sea, as has been related, to bring then her great and glorious Cæsars, all magnificent in adornment and pomp, as is the general custom in taking part in nuptials; as if they, having conducted thither with them the illustrious bride, were come before to have the first meeting of kinsmen with the House of Medici, and to prove of what stock, and how glorious, was the noble virgin that they sought to present to them. And so, of the eight above-mentioned statues placed upon the eight seats, representing eight Emperors of that august house, there was seen on the right hand of the above-named escutcheon, over the arch through which the procession passed, that of Maximilian II, the present magnanimous and excellent Emperor, and brother of the bride; below whom, in a very spacious picture, there was seen painted with most beautiful invention his marvellous assumption to the Empire, himself being seated in the midst of the Electors, both spiritual and temporal, the first being recognized—besides their long vestments—by a Faith that was to be seen at their feet, and the others by a Hope in a like position. In the air, also, over his head, were seen certain little Angels that seemed to be chasing many malign spirits out of certain thick and dark clouds; these being intended either to suggest the hope which is felt that at some time, in that all-conquering and most constant nation, men will contrive to dissipate and clear away the clouds of those many disturbances that have occurred there in matters of religion, and restore her to her pristine purity and serenity of tranquil "
65,98," concord; or rather, that in that act all dissensions had flown away, and showing how marvellously, and with what unanimous consent of all Germany, amid that great variety of minds and religions, that assumption had taken place, which was explained by the words that were placed above, saying:"
65,99,"MAXIMILIANUS II SALUTATUR IMP. MAGNO CONSENSU GERMANORUM, ATQUE INGENTI LÆTITIA BONORUM OMNIUM, ET CHRISTIANÆ PIETATIS                          FELICITATE."
65,100,"Then, next to the statue of the said Maximilian, in a place corresponding to the column at the corner, was seen that of the truly invincible Charles V; even as over the arch of that wing, which commanded the Via della Vigna, there was that of the second Albert, a man of most resolute valour, although he reigned but a short time. Above the column at the head was placed that of the great Rudolph, who, the first of that name, was also the first to introduce into that most noble house the Imperial dignity, and the first to enrich her with the great Archduchy of Austria; when, having reverted to the Empire for lack of a successor, he invested with it the first Albert, his son, whence the House of Austria has since taken its name. All which, in memory of an event so important, was seen painted in a most beautiful manner in the frieze above that arch, with an inscription at the foot that said:"
65,101,RODULPHUS PRIMUS EX HAC FAMILIA IMP. ALBERTUM PRIMUM AUSTRIÆ                      PRINCIPATU DONAT.
65,102,"But to return to the part on the left, beginning with the same place in the centre; beside the escutcheon, and over the false arch that covered the Tower of the Tornaquinci, was seen the statue of the most devout Ferdinand, father of the bride, beneath whose feet was seen painted the valorous resistance made by his efforts in the year 1529 in the defence of Vienna against the terrible assault of the Turks; demonstrated by the inscription written above, which said:"
65,103,"FERDINANDUS PRIMUS IMP., INGENTIBUS COPIIS TURCORUM CUM REGE IPSORUM PULSIS, VIENNAM NOBILEM URBEM FORTISSIME FELICISSIMEQUE                            DEFENDIT."
66,104," Even as at the corner there was the statue of the first and most renowned Maximilian, and over the arch that inclined towards the Palace of the Strozzi that of the pacific Frederick, father of that same Maximilian, leaning against an olive-trunk. Above the last column, which was attached to the above-named Palace of the Strozzi, was seen that of the first Albert mentioned above, who, as has been told, was first invested by his father Rudolph with the sovereignty of Austria, and gave to that most noble house the arms that are still to be seen at the present day. Those arms used formerly to be five little larks on a gold ground, whereas the new arms, which, as everyone may see, are all red with a white band that divides them, are said to have been introduced by him in that form because, as was seen painted there in a great picture beneath his feet, he found himself not otherwise in that most bloody battle fought by him with Adolf, who had been first deposed from the Imperial throne, when the said Albert was seen to slay Adolf valorously with his own hand and to win from him the Spolia Opima; and since, save for the middle of his person, which was white on account of his armour, over all the rest he found himself on that day all stained and dabbled with blood, he ordained that in memory of that his arms should be painted in the same manner both of form and colour, and that they should be preserved gloriously after him by his successors in that house; and beneath the picture, as with the others, there was to be read a similar inscription that said:"
66,105,"ALBERTUS I IMP. ADOLPHUM, CUI LEGIBUS IMPERIUM ABROGATUM FUERAT,            MAGNO PRŒLIO VINCIT ET SPOLIA OPIMA REFERT."
66,106,"And since each of the eight above-mentioned Emperors, besides the arms common to their whole house, also used during his lifetime arms private and peculiar to himself, for that reason, in order to make it more manifest to the beholders which Emperor each of the statues represented, there were also placed beneath their feet, on most beautiful shields, the particular arms that each, as has been told, had borne. All which, together with some pleasing and well-accommodated little scenes that were painted on the pedestals, made a magnificent, heroic, and very ornate effect; even as not less was done, on the columns and in all the "
67,106," parts where ornaments could be suitably placed, in addition to trophies and the arms, by the Crosses of S. Andrew, the Fusils, and the Pillars of Hercules, with the motto, PLUS ULTRA, the principal device of that arch, and many others like it used by the men of that Imperial family."
67,107,"Such, then, was the principal view which presented itself to those who chose to pass by the direct way with the procession; but for those who came from the opposite direction, from the Via de' Tornabuoni towards the Tornaquinci, there appeared, with an ornamentation perhaps not less lovely, in so far as the narrowness of the street permitted, a similar spectacle arranged in due proportion. For on that side, which we will call the back, there was formed, as it were, another structure similar to that already described, save that on account of the narrowness of the street, whereas the first was seen composed of four arches, the other was of three only; one of which being joined with friezes and cornices to that upon which, as has been told, was placed the statue of the second Maximilian, now Emperor, and thus making it double, and another likewise attached to the above-described prospect-scene which concealed the tower, brought it about that the third, leaving also behind it a little quadrangular piazza, remained as the last for one coming with the procession, and appeared as the first for one approaching, on the contrary, from the street of the Tornabuoni; and upon that last, which was in the same form as those described, even as upon them were the Emperors, so upon it were seen towering, but standing on their feet, the two Kings Philip, one the father and the other the son of the great Charles V, the first Philip, namely, and also the second, so filled with liberality and justice, whom at the present day we honour as the great and puissant King of so many most noble realms. Between him and the statue of his grandfather there was seen painted in the circumambient frieze that same Philip II seated in majesty, and standing before him a tall woman in armour, recognized by the white cross that she had on the breast as being Malta, delivered by him through the valour of the most illustrious Lord Don Garzia di Toledo, who was portrayed there, from the siege of the Turks; and she appeared to be seeking, as one grateful for that great service, to offer to him the obsidional crown of "
68,107," dog's grass, which was made manifest by the inscription written beneath, which said:"
68,108,"MELITA, EREPTA E FAUCIBUS IMMANISSIMORUM HOSTIUM STUDIO ET AUXILIIS PIISSIMI REGIS PHILIPPI, CONSERVATOREM SUUM CORONA GRAMINEA DONAT."
68,109,"And to the end that the part turned towards the Strada della Vigna might have likewise some adornment, it was thought a fitting thing to declare the conception of the whole vast structure by a great inscription between the final cornice, where the statues stood, and the arch, which was a large space, saying:"
68,110," IMPERIO LATE FULGENTES ASPICE REGES;     AUSTRIACA HOS OMNES EDIDIT ALTA DOMUS. HIS INVICTA FUIT VIRTUS, HIS CUNCTA SUBACTA,     HIS DOMITA EST TELLUS, SERVIT ET OCEANUS."
68,111,"Even as was done in the same manner and for the same reason towards the Mercato Vecchio, in another inscription, saying:"
68,112," IMPERIIS GENS NATA BONIS ET NATA TRIUMPHIS,     QUAM GENUS E CŒLO DUCERE NEMO NEGET; TUQUE NITENS GERMEN DIVINÆ STIRPIS ETRUSCIS     TRADITUM AGRIS NITIDIS, UT SOLA CULTA BEES; SI MIHI CONTINGAT VESTRO DE SEMINE FRUCTUM     CARPERE ET IN NATIS CERNERE DETUR AVOS, O FORTUNATAM! VERO TUNC NOMINE FLORENS     URBS FERAR, IN QUAM FORS CONGERAT OMNE BONUM."
68,113,"Now it appeared a fitting thing, having brought the triumphant Cæsars to the place described above, to bring the magnanimous Medici, also, with all their pomp, to the corner that is called the Canto de' Carnesecchi, which is not far distant from it; as if, reverently receiving the Cæsars, as is the custom, they were come to hold high revel and to do "
69,113," honour to the new-come bride, so much desired. And here, no less than in some of the passages to follow, it will be necessary that I should be pardoned by those who are not of our arts for describing minutely the nature of the site and the form of the arches and other ornaments, for the reason that it is my intention to demonstrate not less the excellence of the hands and brushes of the craftsmen who executed the works, than the fertility and acuteness of brain of him who was the author of the stories and of the whole invention; and particularly because the site in that place was perhaps more disastrous and more difficult to accommodate than any of the others described or about to be described. For there the street turns towards S. Maria del Fiore, inclining to somewhat greater breadth, and comes to form the angle that by those of our arts is called obtuse; and that was the side on the right. Opposite, and on the left-hand side, there is a little piazza into which two streets lead, one that comes from the great Piazza di S. Maria Novella, and the other likewise from another piazza called the Piazza Vecchia. In that little piazza, which is in truth very ill proportioned, there was built over all the lower part a structure in the form of an octagonal theatre, the doors of which were rectangular and in the Tuscan Order; and over each of them was seen a niche between two columns, with cornices, architraves, and other ornaments, rich and imposing, of Doric architecture, and then, rising higher, there was formed the third range, wherein was seen above the niches, in each space, a compartment with most beautiful ornaments in painting. Now it is but proper to remark that although it has been said that the doors below were rectangular and Tuscan, nevertheless the two by which the principal road entered and issued forth, and by which the procession was to pass, were made in the semblance of arches, and projected for no small distance in the manner of vestibules, one towards the entrance and the other towards the exit, both the one and the other having been made as rich and ornate on the outer façade as was required for the sake of proportion."
69,114,"Having thus described the general form of the whole edifice, let us come down to the details, beginning with the front part, which presented itself first to the eyes of passers-by and was after the manner of a "
70,114," triumphal arch, as has been told, in the Corinthian Order. That arch was seen bordered on one side and on the other by two most warlike statues in armour, each of which, resting upon a graceful little door, was seen likewise coming forth from the middle of a niche placed between two well-proportioned columns. Of these statues, that which was to be seen on the right hand represented Duke Alessandro, the son-in-law of the most illustrious Charles V, a Prince spirited and bold, and of most gracious manners, holding in one hand his sword, and in the other the Ducal baton, with a motto placed at his feet, which said, on account of his untimely death: SI FATA ASPERA RUMPAS, ALEXANDER ERIS. On the left hand was seen, portrayed like all the others from life, the most valorous Signor Giovanni, with the butt of a broken lance in the hand, and likewise with his motto at his feet: ITALUM FORTISS. DUCTOR. And since over the architraves of those four columns already described there were placed very spacious friezes in due proportion, in the width covered by the niches there was seen above each of the statues a compartment between two pilasters; in that above Duke Alessandro was seen in painting the device of a rhinoceros, used by him, with the motto: NON BUELVO SIN VENCER; and above the statue of Signor Giovanni, in the same fashion, his flaming thunderbolt. Above the arch in the centre, which, being more than seven braccia in width and more than two squares in height, gave ample room for the procession to pass, and above the cornice and the frontispieces, there was seen seated in majestic beauty that of the wise and valorous Duke Cosimo, the excellent father of the fortunate bridegroom, likewise with his motto at his feet, which said: PIETATE INSIGNIS ET ARMIS; and with a She-Wolf and a Lion on either side of him, representing Siena and Florence, which, supported and regarded lovingly by him, seemed to be reposing affectionately together. That statue was seen set in the frieze, exactly in a line with the arch, and between the pictures with the devices described; and in that same width, above the crowning cornice, there rose on high another painted compartment, with pilasters in due proportion, cornice, and other embellishments, wherein with great fitness, alluding to the election of the above-named Duke Cosimo, was seen represented the story of the young "
71,114," David when he was anointed King by Samuel, with his motto: A DOMINO FACTUM EST ISTUD. And then, above that last cornice, which was raised a very great distance from the ground, was seen the escutcheon of that most adventuresome family, which, large and magnificent as was fitting, was likewise supported, with the Ducal Crown, by two Victories also in imitation of marble; and over the principal entrance of the arch, in the most becoming place, was the inscription, which said:"
71,115,"VIRTUTI FELICITATIQUE ILLUSTRISSIMÆ MEDICEÆ FAMILIÆ, QUÆ FLOS ITALIÆ, LUMEN ETRURIÆ, DECUS PATRIÆ SEMPER FUIT, NUNC ASCITA SIBI CÆSAREA SOBOLE CIVIBUS SECURITATEM ET OMNI SUO IMPERIO DIGNITATEM AUXIT, GRATA PATRIA DICAT."
