page,paragraph_id,text
32,37," the said arches, one goes climbing to the summit in a manner that he who is on the ground always sees all those who are climbing, those who are climbing see those who are on the ground, and those who are halfway up see both the first and the second—that is, those who are above and those who are below. This fanciful invention, with better method and more just proportions, and with more adornment, was afterwards put into execution by the architect Bramante in the Belvedere in Rome, for Pope Julius II, and by Antonio da San Gallo in the well that is at Orvieto, by order of Pope Clement VII, as will be told when the time comes."
32,38,"But returning to Niccola, who was no less excellent as sculptor than as architect; in the façade of the Church of S. Martino in Lucca, under the portico that is above the lesser door, on the left as one enters into the church, where there is seen a Christ Deposed from the Cross, he made a marble scene in half-relief, all full of figures wrought with much diligence, having hollowed out the marble and finished the whole in a manner that gave hope to those who were previously working at the art with very great difficulty, that there soon should come one who, with more facility, would give them better assistance. The same Niccola, in the year 1240, gave the design for the Church of S. Jacopo in Pistoia, and put to work there in mosaic certain Tuscan masters who made the vaulting of the choir-niche, which, although in those times it was held as something difficult and of great cost, moves us to-day rather to laughter and to compassion than to marvel, and all the more because such confusion, which comes from lack of design, existed not only in Tuscany but throughout all Italy, where many buildings and other works, that were being wrought without method and without design, give us to know no less the poverty of their talents than the unmeasured riches wasted by the men of those times, by reason of their having had no masters who might execute in a good manner any work that they might do."
32,39,"Niccola, then, by means of the works that he was making in sculpture and in architecture, was going on ever acquiring a greater name than the sculptors and architects who were then working in Romagna, as can be seen in S. Ippolito and S. Giovanni of Faenza, in the Duomo of Ravenna, in S. Francesco, in the houses of the Traversari, and in"
33,39," the Church of Porto; and at Rimini, in the fabric of the public buildings, in the houses of the Malatesti, and in other buildings, which are all much worse than the old edifices made about the same time in Tuscany. And what has been said of Romagna can be also said with truth of a part of Lombardy. A glance at the Duomo of Ferrara, and at the other buildings made by the Marquis Azzo, will give us to know that this is the truth and how different they are from the Santo of Padua, made with the model of Niccola, and from the Church of the Friars Minor in Venice, both magnificent and honoured buildings. Many, in the time of Niccola, moved by laudable envy, applied themselves with more zeal to sculpture than they had done before, and particularly in Milan, whither there assembled for the building of the Duomo many Lombards and Germans, who afterwards scattered throughout Italy by reason of the discords that arose between the Milanese and the Emperor Frederick. And so these craftsmen, beginning to compete among themselves both in marble and in building, found some little of the good. The same came to pass in Florence after the works of Arnolfo and Niccola had been seen; and the latter, while the little Church of the Misericordia was being erected from his design in the Piazza di S. Giovanni, made therein in marble, with his own hand, a Madonna with S. Dominic and another Saint, one on either side of her, which may still be seen on the outer façade of the said church."
33,40,"The Florentines had begun, in the time of Niccola, to throw to the ground many towers made formerly in barbaric manner throughout the whole city, in order that the people might be less hurt by reason of these in the brawls that were often taking place between the Guelphs and the Ghibellines, or in order that there might be greater security for the State, and it appeared to them that it would be very difficult to pull down the Tower of Guardamorto, which was in the Piazza di S. Giovanni, because the walls had been made so stoutly that they could not be pulled to pieces with pickaxes, and all the more because it was very high. Wherefore, Niccola causing the foot of the tower to be cut away on one side and supporting it with wooden props a braccio and a half in length, and then setting fire to them, as soon as the props were burnt"
34,40," away it fell and was almost entirely shattered; which was held something so ingenious and useful for such affairs that later it passed into use, insomuch that, when there is need, any building is destroyed in very little time with this most easy method. Niccola was present at the first foundation of the Duomo of Siena, and designed the Church of S. Giovanni in the same city; then, having returned to Florence in the same year that the Guelphs returned, he designed the Church of S. Trinita, and the Convent of the Nuns of Faenza, destroyed in our day in order to make the citadel. Being next summoned to Naples, in order not to desert the work in Tuscany he sent thither Maglione, his pupil, a sculptor and architect, who afterwards made, in the time of Conradin, the Church of S. Lorenzo in Naples, finished part of the Piscopio, and made there certain tombs, wherein he imitated closely the manner of Niccola, his master."
34,41,"Niccola, meanwhile, being summoned by the people of Volterra, in the year 1254 (when they came under the power of the Florentines), in order that their Duomo, which was small, might be enlarged, he brought it to better form, although it was very irregular, and made it more magnificent than it was before. Then, having returned finally to Pisa, he made the pulpit of S. Giovanni, in marble, putting therein all diligence in order to leave a memorial of himself to his country; and among other things, carving in it the Universal Judgment, he made therein many figures, if not with perfect design, at least with infinite patience and diligence, as can be seen. And because it appeared to him, as was true, that he had done a work worthy of praise, he carved at the foot of it these verses:"
34,42, ANNO MILLENO BIS CENTUM BISQUE TRIDENO HOC OPUS INSIGNE SCULPSIT NICOLA PISANUS. 
34,43,"The people of Siena, moved by the fame of this work, which greatly pleased not only the Pisans but everyone who saw it, gave to Niccola the making of the pulpit of their Duomo, in which there is sung the Gospel; Guglielmo Mariscotti being Prætor. In this Niccola made many stories of Jesus Christ, with much credit to himself, by reason of the figures that are there wrought and with great difficulty almost wholly detached from"
35,43," the marble. Niccola likewise made the design of the Church and Convent of S. Domenico in Arezzo for the Lords of Pietramala, who erected it. And at the entreaty of Bishop Ubertini he restored the Pieve of Cortona, and founded the Church of S. Margherita for the Friars of S. Francis, on the highest point of that city."
35,44,"Wherefore, the fame of Niccola ever growing greater by reason of so great works, he was summoned in the year 1267, by Pope Clement IV, to Viterbo, where, besides many other works, he restored the Church and Convent of the Preaching Friars. From Viterbo he went to Naples to King Charles I, who, having routed and slain Conradin on the plain of Tagliacozzo, caused to be made on that spot a very rich church and abbey, burying therein the infinite number of bodies slain on that day, and ordaining afterwards that there should be prayers offered by many monks, day and night, for their souls; in which building King Charles was so well pleased with the work of Niccola that he honoured and rewarded him very greatly. Returning from Naples to Tuscany, Niccola stayed in Orvieto for the building of S. Maria, and working there in company with some Germans, he made in marble, for the façade of that church, certain figures in the round, and in particular two scenes of the Universal Judgment containing Paradise and Hell; and even as he strove, in the Paradise, to give the greatest beauty that he knew to the souls of the blessed, restored to their bodies, so too in the Hell he made the strangest forms of devils that can possibly be seen, most intent on tormenting the souls of the damned; and in this work he surpassed not merely the Germans who were working there but even his own self, to his own great credit. And for the reason that he made therein a great number of figures and endured much fatigue, it has been nothing but praised up to our own times by those who have had no more judgment than this much in sculpture."
35,45,"Niccola had, among others, a son called Giovanni, who, because he ever followed his father and applied himself under his teaching to sculpture and to architecture, in a few years became not only equal to his father but in some ways superior; wherefore Niccola, being now old, retired to Pisa, and living there quietly left the management of"
36,45," everything to his son. Pope Urban IV having died at that time in Perugia, a summons was sent to Giovanni, who, having gone there, made a tomb of marble for that Pontiff, which, together with that of Pope Martin IV, was afterwards thrown to the ground when the people of Perugia enlarged their Vescovado, in a manner that there are seen only a few relics of it scattered throughout the church. And the people of Perugia, at the same time, having brought a very great body of water through leaden pipes from the hill of Pacciano, two miles distant from the city, by means of the genius and industry of a friar of the Silvestrines, it was given to Giovanni Pisano to make all the ornaments of the fountain, both in bronze and in marble; wherefore he put his hand thereto and made three tiers of basins, two of marble and one of bronze. The first is placed above twelve rows of steps, each with twelve sides; the other on some columns that stand on the lowest level of the first basin—that is, in the middle; and the third, which is of bronze, rests on three figures, and has in the middle certain griffins, also of bronze, that pour water on every side; and because it appeared to Giovanni that he had done very well in this work, he put on it his name. About the year 1560, the arches and the conduits of this fountain (which cost 160,000 ducats of gold) having become in great part spoilt and ruined, Vincenzio Danti, a sculptor of Perugia, without rebuilding the arches, which would have been a thing of the greatest cost, very ingeniously reconducted the water to the fountain in the way that it was before, with no small credit to himself."
36,46,"This work finished, Giovanni, desiring to see again his old and ailing father, departed from Perugia in order to return to Pisa; but, passing through Florence, he was forced to stay, to the end that he might apply himself, together with others, to the work of the Mills on the Arno, which were being made at S. Gregorio near the Piazza de' Mozzi. But finally, having had news that his father Niccola was dead, he went to Pisa, where, by reason of his worth, he was received by the whole city with great honour, every man rejoicing that after the loss of Niccola there still remained Giovanni, as heir both of his talents and of his wealth. And the occasion having come of making proof of"
37,46," him, their opinion was in no way disappointed, because, there being certain things to do in the small but most ornate Church of S. Maria della Spina, they were given to Giovanni to do, and he, putting his hand thereunto, with the help of some of his boys brought many ornaments in that oratory to that perfection that is seen to-day; which work, in so far as we can judge, must have been held miraculous in those times, and all the more that he made in one figure the portrait of Niccola from nature, as best he knew."
37,47,"Seeing this, the Pisans, who long before had had the idea and the wish to make a place of burial for all the inhabitants of the city, both noble and plebeian, either in order not to fill the Duomo with graves or for some other reason, caused Giovanni to make the edifice of the Campo Santo, which is on the Piazza del Duomo, towards the walls; wherefore he, with good design and with much judgment, made it in that manner and with those ornaments of marble and of that size which are to be seen; and because there was no consideration of expense, the roof was made of lead. And outside the principal door there are seen these words carved in marble:"
37,48," A.D. MCCLXXVIII. TEMPORE DOMINI FREDERIGI ARCHIEPISCOPI PISANI, ET DOMINI TARLATI POTESTATIS, OPERARIO ORLANDO SARDELLA, JOHANNE MAGISTRO ÆDIFICANTE. "
37,49,"This work finished, in the same year, 1283, Giovanni went to Naples, where, for King Charles, he made the Castel Nuovo of Naples; and in order to have room and to make it stronger, he was forced to pull down many houses and churches, and in particular a convent of Friars of S. Francis, which was afterwards rebuilt no little larger and more magnificent than it was before, far from the castle and under the title of S. Maria della Nuova. These buildings being begun and considerably advanced, Giovanni departed from Naples, in order to return to Tuscany; but arriving at Siena, without being allowed to go on farther he was caused to make the model of the façade of the Duomo of that city, and afterwards the said façade was made very rich and magnificent from this model. Next, in the year 1286, when the Vesco"
38,49,"vado of Arezzo was building with the design of Margaritone, architect of Arezzo, Giovanni was brought from Siena to Arezzo by Guglielmino Ubertini, Bishop of that city, where he made in marble the panel of the high-altar, all filled with carvings of figures, of foliage, and other ornaments, distributing throughout the whole work certain things in delicate mosaic, and enamels laid on plates of silver, let into the marble with much diligence. In the middle is a Madonna with the Child in her arms, and on one side S. Gregory the Pope, whose face is the portrait from life of Pope Honorius IV; and on the other side is S. Donatus, Bishop and Protector of that city, whose body, with those of S. Antilla and of other Saints, is laid under that same altar. And because the said altar stands out by itself, round it and on the sides there are small scenes in low-relief from the life of S. Donatus, and the crown of the whole work are certain tabernacles full of marble figures in the round, wrought with much subtlety. On the breast of the said Madonna is a bezel-shaped setting of gold, wherein, so it is said, were jewels of much value, which have been carried away in the wars, so it is thought, by soldiers, who have no respect, very often, even for the most holy Sacrament, together with some little figures in the round that were on the top of and around that work; on which the Aretines spent altogether, according to what is found in certain records, 30,000 florins of gold. Nor does this seem anything great, seeing that at that time it was something as precious and rare as it could well be; wherefore Frederick Barbarossa, returning from Rome, where he had been crowned, and passing through Arezzo, many years after it had been made, praised it, nay, admired it infinitely; and in truth with great reason, seeing that, besides everything else, the joinings of this work, made of innumerable pieces, are cemented and put together so well that the whole work is easily judged, by anyone who has not much practice in the matters of the art, to be all of one piece. In the same church Giovanni made the Chapel of the Ubertini, a most noble family, and lords of castles, as they still are to-day and were formerly even more; with many ornaments of marble, which to-day have been covered over with other ornaments of grey-stone, many and fine, which were set up in that place with the design of"
39,49," Giorgio Vasari in the year 1535, for the supporting of an organ of extraordinary excellence and beauty that stands thereon."
39,50,"Giovanni Pisano likewise made the design of the Church of S. Maria de' Servi, which to-day has been destroyed, together with many palaces of the most noble families of the city, for the reasons mentioned above. I will not forbear to say that Giovanni made use, in working on the said marble altar, of certain Germans who had apprenticed themselves to him rather for learning than for gain; and under his teaching they became such that, having gone after this work to Rome, they served Boniface VIII in many works of sculpture for S. Pietro, and in architecture when he made Cività Castellana. Besides this, they were sent by the same man to S. Maria in Orvieto, where, for its façade, they made many figures in marble which were passing good for those times. But among others who assisted Giovanni in the work of the Vescovado in Arezzo, Agostino and Agnolo, sculptors and architects of Siena, surpassed in time all the others, as will be told in the proper place. But returning to Giovanni; having departed from Orvieto, he came to Florence, in order to see the fabric of S. Maria del Fiore that Arnolfo was making, and likewise to see Giotto, of whom he had heard great things spoken abroad; and no sooner had he arrived in Florence than he was charged by the Wardens of the said fabric of S. Maria del Fiore to make the Madonna which is over that door of the church that leads to the Canon's house, between two little angels; which work was then much praised. Next, he made the little baptismal font of S. Giovanni, wherein are certain scenes in half-relief from the life of that Saint. Having then gone to Bologna, he directed the building of the principal chapel of the Church of S. Domenico, wherein he was charged by Bishop Teodorigo Borgognoni of Lucca, a friar of that Order, to make an altar of marble; and in the same place he afterwards made, in the year 1298, the marble panel wherein are the Madonna and eight other figures, reasonably good."
39,51,"In the year 1300, Niccola da Prato, Cardinal Legate of the Pope, being in Florence in order to accommodate the dissensions of the Florentines, caused him to make a convent for nuns in Prato, which is called"
40,51," S. Niccola from his name, and to restore in the same territory the Convent of S. Domenico, and so too that of Pistoia; in both the one and the other of which there are still seen the arms of the said Cardinal. And because the people of Pistoia held in veneration the name of Niccola, father of Giovanni, by reason of that which he had wrought in that city with his talent, they caused Giovanni himself to make a pulpit of marble for the Church of S. Andrea, like to the one which he had made in the Duomo of Siena; and this he did in order to compete with one which had been made a little before in the Church of S. Giovanni Evangelista by a German, who was therefore much praised. Giovanni, then, delivered his finished in four years, having divided this work into five scenes from the life of Jesus Christ, and having made therein, besides this, a Universal Judgment, with the greatest diligence that he knew, in order to equal or perchance to surpass the one of Orvieto, then so greatly renowned. And round the said pulpit, on the architrave, over some columns that support it, thinking (as was the truth, according to the knowledge of that age) that he had done a great and beautiful work, he carved these verses:"
40,52," HOC OPUS SCULPSIT JOANNES, QUI RES NON EGIT INANES, NICOLI NATUS ...... MELIORA BEATUS, QUEM GENUIT PISA, DOCTUM SUPER OMNIA VISA. "
40,53,"At the same time Giovanni made the holy-water font, in marble, of the Church of S. Giovanni Evangelista in the same city, with three figures that support it—Temperance, Prudence, and Justice; which work, by reason of its having then been held very beautiful, was placed in the centre of that church as something remarkable. And before he departed from Pistoia, although the work had not up to then been begun, he made the model of the Campanile of S. Jacopo, the principal church of that city; on which campanile, which is on the square of the said S. Jacopo and beside the church, there is this date: A.D. 1301."
40,54,"Afterwards, Pope Benedict IX having died in Perugia, a summons was sent to Giovanni, who, having gone to Perugia, made a tomb of marble for that Pontiff in the old Church of S. Domenico, belonging to"
41,54," the Preaching Friars; the Pope, portrayed from nature and robed in his pontifical habits, is lying at full length on the bier, with two angels, one on either side, that are holding up a curtain, and above there is a Madonna with two saints in relief, one on either side of her; and many other ornaments are carved round that tomb. In like manner, in the new church of the said Preaching Friars he made the tomb of Messer Niccolò Guidalotti of Perugia, Bishop of Recanati, who was founder of the Sapienza Nuova of Perugia. In this new church, which had been founded before this by others, he executed the central nave, which was founded by him with much better method than the remainder of the church had been; for on one side it leans and threatens to fall down, by reason of having been badly founded. And in truth, he who puts his hand to building and to doing anything of importance should ever take counsel, not from him who knows little but from the best, in order not to have to repent after the act, with loss and shame, that where he most needed good counsel he took the bad."
41,55,"Giovanni, having dispatched his business in Perugia, wished to go to Rome, in order to learn from those few ancient things that were to be seen there, even as his father had done; but being hindered by good reasons, this his desire did not take effect, and the rather as he heard that the Court had just gone to Avignon. Returning, then, to Pisa, Nello di Giovanni Falconi, Warden, caused him to make the great pulpit of the Duomo, which is on the right hand going towards the high-altar, attached to the choir; and having made a beginning with this and with many figures in the round, three braccia high, that were to serve for it, little by little he brought them to that form that is seen to-day, placing the pulpit partly on the said figures and partly on some columns sustained by lions; and on the sides he made some scenes from the life of Christ. It is a pity, truly, that so great cost, so great diligence, and so great labour should not have been accompanied by good design and should be wanting in perfection and in excellence of invention, grace, and manner, such as any work of our own times would show, even if made with much less cost and labour. None the less, it must have caused no small marvel to the men of those times, used to seeing only the rudest works."
42,55," This work was finished in the year 1320, as appears in certain verses that are round the said pulpit, which run thus:"
42,56," LAUDO DEUM VERUM, PER QUEM SUNT OPTIMA RERUM, QUI DEDIT HAS PURAS HOMINEM FORMARE FIGURAS; HOC OPUS HIS ANNIS DOMINI SCULPSERE JOHANNIS ARTE MANUS SOLE QUONDAM, NATIQUE NICOLE, CURSIS VENTENIS TERCENTUM MILLEQUE PLENIS; "
42,57,"with other thirteen verses, which are not written, in order not to weary the reader, and because these are enough not only to bear witness that the said pulpit is by the hand of Giovanni, but also that the men of these times were in all things made thus. A Madonna of marble, also, that is seen between S. John the Baptist and another Saint, over the principal door of the Duomo, is by the hand of Giovanni; and he who is at the feet of the Madonna, on his knees, is said to be Piero Gambacorti, Warden of Works. However this may be, on the base whereon stands the image of Our Lady there are carved these words:"
42,58,"SUB PETRI CURA HÆC PIA FUIT SCULPTA FIGURA,NICOLI NATO SCULPTORE JOHANNE VOCATO."
42,59,"In like manner, over the side door that is opposite the campanile, there is a Madonna of marble by the hand of Giovanni, having on one side a woman kneeling with two babies, representing Pisa, and on the other the Emperor Henry. On the base whereon stands the Madonna are these words:"
42,60," AVE GRATIA PLENA, DOMINUS TECUM; "
42,61,and beside them:
42,62,NOBILIS ARTE MANUS SCULPSIT JOHANNES PISANUSSCULPSIT SUB BURGUNDIO TADI BENIGNO....
42,63,And round the base of Pisa:
42,64,VIRGINIS ANCILLA SUM PISA QUIETA SUB ILLA. 
42,65,And round the base of Henry:
42,66, IMPERAT HENRICUS QUI CHRISTO FERTUR AMICUS. 
43,67,"In the old Pieve of the territory of Prato, under the altar of the principal chapel, there had been kept for many years the Girdle of Our Lady, which Michele da Prato, returning from the Holy Land, had brought to his country in the year 1141 and consigned to Uberto, Provost of that church, who placed it where it has been said, and where it had been ever held in great veneration; and in the year 1312 an attempt was made to steal it by a man of Prato, a fellow of the basest sort, and as it were, another Ser Ciappelletto; but having been discovered, he was put to death for sacrilege by the hand of justice. Moved by this, the people of Prato determined to make a strong and suitable resting-place, in order to hold the said Girdle more securely; wherefore, having summoned Giovanni, who was now old, they made with his counsel, in the greater church, the chapel wherein there is now preserved the said Girdle of Our Lady. And next, with the same man's design, they made the said church much larger than it was before, and encrusted it without with white and black marbles, and likewise the campanile, as may be seen. Finally, being now very old, Giovanni died in the year 1320, after having made, besides those that have been mentioned, many other works in sculpture and in architecture. And in truth there is much owed to him and to his father Niccola, seeing that, in times void of all goodness of design, they gave in so great darkness no small light to the matters of these arts, wherein they were, for that age, truly excellent. Giovanni was buried in the Campo Santo, with great honour, in the same grave wherein had been laid Niccola, his father. There were as disciples of Giovanni many who flourished after him, but in particular Lino, sculptor and architect of Siena, who made in the Duomo of Pisa the chapel all adorned with marble wherein is the body of S. Ranieri, and likewise the baptismal font that is in the said Duomo, with his name."
43,68,"Nor let anyone marvel that Niccola and Giovanni did so many works, because, not to mention that they lived very long, being the first masters that were in Europe at that time, there was nothing done of any importance in which they did not have a hand, as can be seen in many inscriptions besides those that have been mentioned. And seeing that,"
44,68," while touching on these two sculptors and architects, there has been something said of matters in Pisa, I will not forbear to say that on the top of the steps in front of the new hospital, round the base that supports a lion and the vase that rests on the porphyry column, are these words:"
44,69," THIS IS THE MEASURE WHICH THE EMPEROR CÆSAR GAVE TO PISA, WHEREWITH THERE WAS MEASURED THE TRIBUTE THAT WAS PAID TO HIM; WHICH HAS BEEN SET UP OVER THIS COLUMN AND LION, IN THE TIME OF GIOVANNI ROSSO, WARDEN OF THE WORKS OF S. MARIA MAGGIORE IN PISA, A.D. MCCCXIII., IN THE SECOND INDICTION, IN MARCH.  "
47,70,"Even as the works of Cimabue awakened no small marvel (he having given better design and form to the art of painting) in the men of those times, used to seeing nothing save works done after the Greek manner, even so the works in mosaic of Andrea Tafi, who lived in the same times, were admired, and he thereby held excellent, nay, divine; these people not thinking, being unused to see anything else, that better work could be done in such an art. But not being in truth the most able man in the world, and having considered that mosaic, by reason of its long life, was held in estimation more than all the other forms of painting, he went from Florence to Venice, where some Greek painters were working in S. Marco in mosaic; and becoming intimate with them, with entreaties, with money, and with promises he contrived in such a manner that he brought to Florence Maestro Apollonio, a Greek painter, who taught him to fuse the glass for mosaic and to make the cement for putting it together; and in his company he wrought the upper part of the tribune of S. Giovanni, where there are the Powers, the Thrones, and the Dominions; in which place Andrea, when more practised, afterwards made, as will be said below, the Christ that is over the side of the principal chapel. But having made mention of S. Giovanni, I will not pass by in silence that this ancient temple is all wrought, both without and within, with marbles of the Corinthian Order, and that it is not only designed and executed perfectly in all its parts and with all its proportions, but also very well adorned with doors and with windows, and enriched with two columns of granite on each wall-face, each eleven braccia high, in order to make the three spaces over which are the architraves, that rest on the said columns"
48,70," in order to support the whole mass of the double vaulted roof, which has been praised by modern architects as something remarkable, and deservedly, for the reason that it showed the good which that art already had in itself to Filippo di Ser Brunellesco, to Donatello, and to the other masters of those times, who learnt the art by means of this work and of the Church of S. Apostolo in Florence, a work so good in manner that it casts back to the true ancient goodness, having all the columns in sections, as it has been said above, measured and put together with so great diligence that much can be learnt by studying it in all its parts. But to be silent about many things that could be said about the good architecture of this church, I will say only that there was a great departure from this example and from this good method of working when the façade of S. Miniato sul Monte without Florence was rebuilt in marble, in honour of the conversion of the Blessed S. Giovanni Gualberto, citizen of Florence and founder of the Order of the Monks of Vallombrosa; because that and many other works that were made later were in no way similar in beauty to those mentioned. The same, in like manner, came to pass in the works of sculpture, for all those that were made in Italy by the masters of that age, as has been said in the Preface to the Lives, were very rude, as can be seen in many places, and in particular in S. Bartolommeo at Pistoia, a church of the Canons Regular, where, in a pulpit very rudely made by Guido da Como, there is the beginning of the life of Jesus Christ, with these words carved thereon by the craftsman himself in the year 1199:"
48,71,"SCULPTOR LAUDATUR, QUOD DOCTUS IN ARTE PROBATUR,GUIDO DE COMO ME CUNCTIS CARMINE PROMO."
48,72,"But to return to the Church of S. Giovanni; forbearing to relate its origin, by reason of its having been described by Giovanni Villani and by other writers, and having already said that from this church there came the good architecture that is to-day in use, I will add that the tribune was made later, so far as it is known, and that at the time when Alesso Baldovinetti, succeeding Lippo, a painter of Florence, restored those mosaics, it was seen that it had been in the past painted with designs in red, and all worked on stucco."
49,73,"Andrea Tafi and Apollonio the Greek, then, in order to cover this tribune with mosaics, made therein a number of compartments, which, narrow at the top beside the lantern, went on widening as far as the level of the cornice below; and they divided the upper part into circles of various scenes. In the first are all the ministers and executors of the Divine Will, namely, the Angels, the Archangels, the Cherubim, the Seraphim, the Powers, the Thrones, and the Dominions. In the second row, also in mosaic, and after the Greek manner, are the principal works done by God, from the creation of light down to the Flood. In the circle that is below these, which goes on widening with the eight sides of that tribune, are all the acts of Joseph and of his twelve brethren. Below these, then, there follow as many other spaces of the same size that circle in like manner onward, wherein there is the life of Jesus Christ, also in mosaic, from the time when He was conceived in Mary's womb up to the Ascension into Heaven. Then, resuming the same order, under the three friezes there is the life of S. John the Baptist, beginning with the appearing of the Angel to Zacharias the priest, up to his beheading and to the burial that his disciples gave him. All these works, being rude, without design and without art, I do not absolutely praise; but of a truth, having regard to the method of working of that age and to the imperfection that the art of painting then showed, not to mention that the work is solid and that the pieces of the mosaic are very well put together, the end of this work is much better—or to speak more exactly, less bad—than is the beginning, although the whole, with respect to the work of to-day, moves us rather to laughter than to pleasure or marvel. Finally, over the side of the principal chapel in the said tribune, Andrea made by himself and without the help of Apollonio, to his own great credit, the Christ that is still seen there to-day, seven braccia high. Becoming famous for these works throughout all Italy, and being reputed in his own country as excellent, he well deserved to be largely honoured and rewarded. It was truly very great good-fortune, that of Andrea, to be born at a time when, all work being rudely done, there was great esteem even for that which deserved to be esteemed very little, or rather not at all. This same thing befell Fra Jacopo da Turrita, of the Order"
50,73," of S. Francis, seeing that, having made the works in mosaic that are in the recess behind the altar of the said S. Giovanni, notwithstanding that they were little worthy of praise he was remunerated for them with extraordinary rewards, and afterwards, as an excellent master, summoned to Rome, where he wrought certain things in the chapel of the high-altar of S. Giovanni Laterano, and in that of S. Maria Maggiore. Next, being summoned to Pisa, he made the Evangelists in the principal apse of the Duomo, with other works that are there, assisted by Andrea Tafi and by Gaddo Gaddi, and using the same manner wherein he had done his other works; but he left them little less than wholly imperfect, and they were afterwards finished by Vicino."
50,74,"The works of these men, then, were prized for some time; but when the works of Giotto, as will be said in its own place, were set in comparison with those of Andrea, of Cimabue, and of the others, people recognized in part the perfection of the art, seeing the difference that there was between the early manner of Cimabue and that of Giotto, in the figures of the one and of the other and in those that their disciples and imitators made. From this beginning the others sought step by step to follow in the path of the best masters, surpassing one another happily from one day to another, so that from such depths these arts have been raised, as is seen, to the height of their perfection."
50,75,"Andrea lived eighty-one years, and died before Cimabue, in 1294. And by reason of the reputation and the honour that he gained with his mosaic, seeing that he, before any other man, introduced and taught it in better manner to the men of Tuscany, he was the cause that Gaddo Gaddi, Giotto, and the others afterwards made the most excellent works of that craft which have acquired for them fame and an eternal name. After the death of Andrea there was not wanting one to magnify him with this inscription:"
50,76,"QUI GIACE ANDREA, CH' OPRE LEGGIADRE E BELLEFECE IN TUTTA TOSCANA, ED ORA E ITOA FAR VAGO LO REGNO DELLE STELLE.  "
50,77,"A disciple of Andrea was Buonamico Buffalmacco, who, being very young, played him many tricks, and had from him the portrait of Pope"
51,77," Celestine IV, a Milanese, and that of Innocent IV, both one and the other of whom he portrayed afterwards in the pictures that he made in S. Paolo a Ripa d' Arno in Pisa. A disciple and perhaps a son of the same man was Antonio d'Andrea Tafi, who was a passing good painter; but I have not been able to find any work by his hand. There is only mention made of him in the old book of the Company of the Men of Design."
51,78,"Deservedly, then, did Andrea Tafi gain much praise among the early masters, for the reason that, although he learnt the principles of mosaic from those whom he brought from Venice to Florence, he added nevertheless so much of the good to the art, putting the pieces together with much diligence and executing the work smooth as a table, which is of the greatest importance in mosaic, that he opened the way to good work to Giotto, among others, as will be told in his Life; and not only to Giotto, but to all those who have exercised themselves in this sort of painting from his day up to our own times. Wherefore it can be truly affirmed that those marvellous works which are being made to-day in S. Marco at Venice, and in other places, had their first beginning from Andrea Tafi."
55,79,"Gaddo, painter of Florence, displayed at this same time more design in his works, wrought after the Greek manner, than did Andrea Tafi and the other painters that were before him, and this perchance arose from the intimate friendship and intercourse that he held with Cimabue, seeing that, by reason either of their conformity of blood or of the goodness of their minds, finding themselves united one to the other by a strait affection, from the frequent converse that they had together and from their discoursing lovingly very often about the difficulties of the arts there were born in their minds conceptions very beautiful and grand; and this came to pass for them the more easily inasmuch as they were assisted by the subtlety of the air of Florence, which is wont to produce spirits both ingenious and subtle, removing continually from round them that little of rust and grossness that most times nature is not able to remove, together with the emulation and with the precepts that the good craftsmen provide in every age. And it is seen clearly that works concerted between those who, in their friendship, are not veiled with the mask of duplicity (although few so made are to be found), arrive at much perfection; and the same men, conferring on the difficulties of the sciences that they are learning, purge them and render them so clear and easy that the greatest praise comes therefrom. Whereas some, on the contrary, diabolically working with profession of friendship, and using the cloak of truth and of lovingness to conceal their envy and malice, rob them of their conceptions, in a manner that the arts do not so soon attain to that excellence which they would if love embraced the minds of the gracious spirits; as it truly bound together Gaddo and Cimabue, and in like manner"
56,79," Andrea Tafi and Gaddo, who was taken by Andrea into company with himself in order to finish the mosaics of S. Giovanni, where that Gaddo learnt so much that afterwards he made by himself the Prophets that are seen round that church in the square spaces beneath the windows; and having wrought these by his own self and with much better manner, they brought him very great fame. Wherefore, growing in courage and being disposed to work by himself, he applied himself continually to studying the Greek manner together with that of Cimabue. Whence, after no long time, having become excellent in the art, there was allotted to him by the Wardens of Works of S. Maria del Fiore the lunette over the principal door within the church, wherein he wrought in mosaic the Coronation of Our Lady; which work, when finished, was judged by all the masters, both foreign and native, the most beautiful that had yet been seen in all Italy in that craft, there being recognized therein more design, more judgment, and more diligence than in all the rest of the works in mosaic that were then to be found in Italy."
56,80,"Wherefore, the fame of this work spreading, Gaddo was called to Rome in the year 1308 (which was the year after the fire that burnt down the Church and the Palaces of the Lateran) by Clement V, for whom he finished certain works in mosaic left imperfect by Fra Jacopo da Turrita. He then wrought certain works, also in mosaic, in the Church of S. Pietro, both in the principal chapel and throughout the church, and in particular a large God the Father, with many other figures, on the façade; and helping to finish some scenes in mosaic that are in the façade of S. Maria Maggiore, he somewhat improved the manner, and departed also a little from that manner of the Greeks, which had in it nothing whatever of the good."
56,81,"Next, having returned to Tuscany, he wrought in the Duomo Vecchio without the city of Arezzo, for the Tarlati, Lords of Pietramala, certain works in mosaic on a vault that was all made of sponge-stone and served for roof to the middle part of that church, which, being too much burdened by the ancient vault of stone, fell down in the time of Bishop Gentile of Urbino, who had it afterwards all rebuilt with bricks. Departing from"
