page,paragraph_id,text
42,59,"Nor will I omit to say that in S. Benedetto, a very celebrated monastery of Black Friars at Mantua, renovated by Giulio Romano after a most beautiful design, are many works executed by the above-named craftsmen of Mantua and other Lombards, in addition to those described in the Life of the same Giulio. There are, then, works by Fermo Ghisoni, such as a Nativity of Christ, two altar-pieces by Girolamo Mazzuoli, three by Lattanzio Gambara of Brescia, and three others by Paolo Veronese, which are the best. In the same place, at the head of the refectory, by the hand of a certain Fra Girolamo, a lay-brother of S. Dominic, as has been related elsewhere, is a picture in oils which is a copy of the very beautiful Last Supper that Leonardo painted in S. Maria delle Grazie at Milan, and copied so well, that I was amazed by it. Of which circumstance I make mention again very willingly, having seen Leonardo's original in Milan, this year of 1566, reduced to such a condition, that there is nothing to be seen but a mass of confusion; wherefore the piety of that good father will always bear testimony in that respect to the genius of Leonardo da Vinci. By the hand of the same monk I have seen in the above-named house of the Mint, at Milan, a picture copied from one by Leonardo, in which are a woman that is smiling and S. John the Baptist as a boy, counterfeited very well."
42,60,"Cremona, as was said in the Life of Lorenzo di Credi and in other places, has had at various times men who have executed in painting works worthy of the highest praise. And we have already related that when Boccaccio Boccaccino was painting the great recess of the Duomo at Cremona and the stories of Our Lady throughout the church, Bonifazio "
43,60," Bembi was also a good painter, and Altobello executed in fresco many stories of Jesus Christ with much more design than have those of Boccaccino. After these works Altobello painted in fresco a chapel in S. Agostino of the same city, in a manner full of beauty and grace, as may be seen by everyone. At Milan, in the Corte Vecchia—that is, the courtyard, or rather, piazza of the Palace—he painted a standing figure armed in the ancient fashion, much better than any of the others that were executed there by many painters about the same time. After the death of Bonifazio, who left unfinished the above-mentioned stories of Christ in the Duomo of Cremona, Giovanni Antonio Licinio of Pordenone, called in Cremona De' Sacchi, finished those stories begun by Bonifazio, painting there in fresco five scenes of the Passion of Christ with a grand manner in the figures, bold colouring, and foreshortenings that have vivacity and force; all which things taught the good method of painting to the Cremonese, and not in fresco only, but likewise in oils, for the reason that in the same Duomo, placed against a pilaster in the centre of the church, is an altar-piece by the hand of Pordenone that is very beautiful. Camillo, the son of Boccaccino, afterwards imitated that manner in painting in fresco the principal chapel of S. Gismondo, without the city, and in other works, and so succeeded much better than his father had done. That Camillo, however, being slow and even dilatory in his work, did not paint much save small things and works of little importance."
43,61,"But he who imitated most the good manners, and who profited most by the competition of the above-named masters, was Bernardo de' Gatti, called Il Soiaro, of whom mention has been made in speaking of Parma. Some say that he was of Verzelli, and others of Cremona; but, wherever he may have come from, he painted a very beautiful altar-piece for the high-altar of S. Piero, a church of the Canons Regular, and in their refectory the story of the miracle that Jesus Christ performed with the five loaves and two fishes, satisfying an infinite multitude, although he retouched it so much ""a secco,"" that it has since lost all its beauty. That master also executed under a vault in S. Gismondo, without Cremona, the Ascension of Jesus Christ into Heaven, which was a "
44,61," pleasing work and very beautiful in colouring. In the Church of S. Maria di Campagna at Piacenza, in competition with Pordenone and opposite to the S. Augustine that has been mentioned, he painted in fresco a S. George in armour and on horseback, who is killing the Serpent, with spirit, movement, and excellent relief. That done, he was commissioned to finish the tribune of that church, which Pordenone had left unfinished, wherein he painted in fresco all the life of the Madonna; and although the Prophets and Sibyls that Pordenone executed there, with some children, are beautiful to a marvel, nevertheless Soiaro acquitted himself so well, that the whole of that work appears as if all by one and the same hand. In like manner, some little altar-pieces that he has executed at Vigevano are worthy of considerable praise for their excellence. Finally, after he had betaken himself to Parma to work in the Madonna della Steccata, the great niche and the arch that were left incomplete through the death of Michelagnolo of Siena were finished by the hands of Soiaro. And to him, from his having acquitted himself well, the people of Parma have since given the charge of painting the great tribune that is in the centre of that church, where he is now constantly occupied in executing in fresco the Assumption of Our Lady, which, it is hoped, is to prove a most admirable work."
44,62,"While Boccaccino was still alive, but old, Cremona had another painter, called Galeazzo Campo, who painted the Rosary of the Madonna in a large chapel in the Church of S. Domenico, and the façade at the back of S. Francesco, with other works and altar-pieces by his hand that are in Cremona, all passing good. To him were born three sons, Giulio, Antonio, and Vincenzio; but Giulio, although he learned the first rudiments of art from his father Galeazzo, nevertheless afterwards followed the manner of Soiaro, as being better, and studied much from some canvases executed in colours at Rome by the hand of Francesco Salviati, which were painted for the weaving of tapestries, and sent to Piacenza to Duke Pier Luigi Farnese. The first works that this Giulio executed in his youth at Cremona were four large scenes in the choir of the Church of S. Agata, containing the martyrdom of that virgin, which proved to be such, that a well-practised master might perhaps not have "
45,62," done them so well. Then, after executing some works in S. Margherita, he painted many façades of palaces in chiaroscuro, with good design. For the Church of S. Gismondo, without the city, he painted in oils the altar-piece of the high-altar, which was very beautiful on account of the diversity and multitude of the figures that he executed in it, in competition with the many painters who had worked in that place before him. After the altar-piece he painted there many things in fresco on the vaulting, and in particular the Descent of the Holy Spirit on the Apostles, who are foreshortened to be seen from below, with beautiful grace and great artistry. At Milan, for the Church of the Passione, a convent of Canons Regular, he painted a Christ Crucified on a panel in oils, with some Angels, the Madonna, S. John the Evangelist, and the other Maries. In the Nunnery of S. Paolo, a convent also in Milan, he executed four scenes, with the Conversion and other acts of that Saint. In that work he was assisted by Antonio Campo, his brother, who also painted for the Nunnery of S. Caterina at the Porta Ticinese, likewise in Milan, for a chapel in the new church, the architecture of which is by Lombardino, a picture in oils of S. Helen directing the search for the Cross of Christ, which is a passing good work. And Vincenzio, likewise, the third of those three brothers, having learned much from Giulio, as Antonio has also done, is a young man of excellent promise."
45,63,"To the same Giulio Campo have been disciples not only his two above-named brothers, but also Lattanzio Gambara and others; but most excellent in painting, doing him more honour than any of the rest, has been Sofonisba Anguisciuola of Cremona, with her three sisters, which most gifted maidens are the daughters of Signor Amilcare Anguisciuola and Signora Bianca Punzona, both of whom belong to the most noble families in Cremona. Speaking, then, of Signora Sofonisba, of whom we said but little in the Life of Properzia of Bologna, because at that time we knew no more, I must relate that I saw this year in the house of her father at Cremona, in a picture executed with great diligence by her hand, portraits of her three sisters in the act of playing chess, and with them an old woman of the household, all done with such care and such spirit, that they have all the appearance of life, and are wanting in nothing save "
46,63," speech. In another picture may be seen, portrayed by the same Sofonisba, her father Signor Amilcare, who has on one side one of his daughters, her sister, called Minerva, who was distinguished in painting and in letters, and on the other side Asdrubale, their brother, the son of the same man; and these, also, are executed so well, that they appear to be breathing and absolutely alive. At Piacenza, in the house of the reverend Archdeacon of the principal church, are two very beautiful pictures by the same hand: in one is the portrait of the Archdeacon, and in the other that of Sofonisba herself, and each of those figures lacks nothing save speech. That lady, having been brought afterwards by the Duke of Alva, as was related above, into the service of the Queen of Spain, in which she still remains at the present day with a handsome salary and much honour, has executed a number of portraits and pictures that are things to marvel at. Moved by the fame of which works, Pope Pius IV had Sofonisba informed that he desired to have from her hand the portrait of her serene Highness the Queen of Spain; wherefore, having executed it with all the diligence in her power, she sent it to Rome to be presented to him, writing to his Holiness a letter in the precise form given below:"
46,64,"""Holy Father,"
46,65,"""From the very reverend Nuncio of your Holiness I understood that you desired to have a portrait by my hand of her Majesty the Queen, my Liege-lady. And since I accepted this commission as a singular grace and favour, having thus to serve your Holiness, I asked leave of her Majesty, who granted it very willingly, recognizing therein the fatherly affection that your Holiness bears to her. Taking the opportunity presented by this Chevalier, I send it to you, and, if I shall have satisfied therein the desire of your Holiness, I shall receive infinite compensation; but I must not omit to tell you that if it were possible in the same way to present with the brush to the eyes of your Holiness the beauties of the mind of this most gracious Queen, you would see the most marvellous thing in all the world. But in those parts which can be portrayed by art, I have not failed to use all the diligence in my power "
47,65," and knowledge, in order to present the truth to your Holiness. And with this conclusion, in all reverence and humility, I kiss your most holy feet."
47,66,"""From the most humble servant of your Holiness,"
47,67,"""Sofonisba Anguisciuola."
47,68,"""At Madrid, on the 16th of September, 1561."""
47,69,"To that letter his Holiness answered with that given below, which, having thought the portrait marvellously beautiful, he accompanied with gifts worthy of the great talents of Sofonisba:"
47,70,"""Pius Papa IV dilecta in Christo filia."
47,71,"""We have received the portrait of the most gracious Queen of Spain, our dearest daughter, which you have sent to us; and it has been most acceptable to us, both on account of the person therein represented, whom we love with the love of a father by reason of her true piety and her other most beautiful qualities of mind, to say nothing of other reasons, and also because it has been very well and diligently executed by your hand. We thank you for it, assuring you that we shall hold it among our dearest possessions, and commending this your art, which, although it is marvellous, we understand to be the least of the many gifts that are in you. And with this conclusion we send you once again our benediction. May our Lord God preserve you."
47,72,"""Dat. Romæ, die 15 Octob., 1561."""
47,73,And let this testimony suffice to prove how great is the talent of Sofonisba.
47,74,"A sister of hers, called Lucia, left at her death fame no less than that of Sofonisba, by means of some pictures by her hand that are no less beautiful and precious than those of her sister described above, as may be seen at Cremona from a portrait that she executed of Signor Pietro Maria, an eminent physician, but even more from another portrait, painted by that gifted maiden, of the Duke of Sessa, which was counterfeited "
48,74," by her so well, that it would seem impossible to do better or to make a portrait with a more animated likeness."
48,75,"The third of the sisters Anguisciuola, called Europa, is still a child in age. To her, a girl all grace and talent, I have spoken this very year; and, in so far as one can see from her works and drawings, she will be in no way inferior to Sofonisba and Lucia, her sisters. This Europa has executed many portraits of gentlemen at Cremona, which are altogether beautiful and natural, and one of her mother, Signora Bianca, she sent to Spain, which vastly pleased Sofonisba and everyone of that Court who saw it. Anna, the fourth sister, although but a little girl, is also giving her attention with much profit to design: so that I know not what to say save that it is necessary to have by nature an inclination for art, and then to add to that study and practice, as has been done by those four noble and gifted sisters, so much enamoured of every rare art, and in particular of the matters of design, insomuch that the house of Signor Amilcare Anguisciuola, most happy father of a fair and honourable family, appeared to me the home of painting, or rather, of all the arts. But, if women know so well how to produce living men, what marvel is it that those who wish are also so well able to create them in painting?"
48,76,"But to return to Giulio Campo, of whom I have said that those young women are the disciples; besides other works, a painting on cloth that he has made as a cover for the organ in the Cathedral Church, is executed with much study in distemper, with a great number of figures representing the stories of Esther and Ahasuerus and the Crucifixion of Haman. And in the same church there is a graceful altar-piece by his hand on the altar of S. Michael; but since Giulio is still alive, I shall say no more for the present about his works. Of Cremona, likewise, were the sculptor Geremia, who was mentioned by us in the Life of Filarete,[2] and who has executed a large work in marble in S. Lorenzo, a seat of the Monks of Monte Oliveto; and Giovanni Pedoni, who has done many works at Cremona and Brescia, and in particular many things in the house of Signor Eliseo Raimondo, which are beautiful and worthy of praise."
48,77,"In Brescia, also, there have been, and still are, persons most excellent "
49,77," in the arts of design, and, among others, Girolamo Romanino has executed innumerable works in that city. The altar-piece on the high-altar of S. Francesco, which is a passing good picture, is by his hand, and so also the little shutters that enclose it, which are painted in distemper both within and without; and his work, likewise, is another altar-piece executed in oils that is very beautiful, wherein may be seen masterly imitations of natural objects. But more able than that Girolamo was Alessandro Moretto, who painted in fresco, under the arch of the Porta Brusciata, the Translation of the bodies of SS. Faustino and Jovita, with some groups of figures that are accompanying those bodies, all very well done. For S. Nazzaro, also in Brescia, he executed certain works, and others for S. Celso, which are passing good, and an altar-piece for S. Piero in Oliveto, which is full of charm. At Milan, in the house of the Mint, there is a picture by the hand of that same Alessandro with the Conversion of S. Paul, and other heads that are very natural, with beautiful adornments of draperies and vestments, for the reason that he much delighted to counterfeit cloth of gold and of silver, velvets, damasks, and other draperies of every kind, which he used to place on the figures with great diligence. The heads by the hand of that master are very lifelike, and hold to the manner of Raffaello da Urbino, and even more would they hold to it if he had not lived so far from Raffaello."
49,78,"The son-in-law of Alessandro was Lattanzio Gambara, a painter of Brescia, who, having learned his art, as has been related, under Giulio Campo of Verona,[3] is now the best painter that there is in Brescia. By his hand, in the Black Friars Church of S. Faustino, are the altar-piece of the high-altar, and the vaulting and walls painted in fresco, with other pictures that are in the same church. In the Church of S. Lorenzo, also, the altar-piece of the high-altar is by his hand, with two scenes that are on the walls, and the vaulting, all painted in fresco almost in the same manner. He has also painted, besides many other façades, that of his own house, with most beautiful inventions, and likewise the interior; in which house, situated between S. Benedetto and the Vescovado, I saw, when I was last in Brescia, two very beautiful portraits by his hand, "
50,78," that of Alessandro Moretto, his father-in-law, which is a very lovely head of an old man, and that of the same Alessandro's daughter, his wife. And if the other works of Lattanzio were equal to those portraits, he would be able to compare with the greatest men of his art. But, since his works are without number, and he himself besides is still living, it must suffice for the present to have made mention of those named."
50,79,"By the hand of Gian Girolamo Bresciano are many works to be seen in Venice and Milan, and in the above-mentioned house of the Mint there are four pictures of Night and of Fire, which are very beautiful. In the house of Tommaso da Empoli at Venice is a Nativity of Christ, a very lovely effect of night, and there are some other similar works of fantasy, in which he was a master. But, since he occupied himself only with things of that kind, and executed no large works, there is nothing more to be said of him save that he was a man of fanciful and inquiring mind, and that what he did deserves to be much commended."
50,80,"Girolamo Mosciano of Brescia, after spending his youth in Rome, has executed many beautiful works in figures and landscapes, and at Orvieto, in the principal Church of S. Maria, he has painted two altar-pieces in oils and some Prophets in fresco, which are good works; and the drawings by his hand that are published in engraving, are executed with good design. But, since he also is alive, serving Cardinal Ippolito d'Este in the buildings and restorations that he is carrying out in Rome, in Tivoli, and in other places, I shall say no more about him at present."
50,81,"There has returned recently from Germany Francesco Ricchino, likewise a painter of Brescia, who, besides many other pictures that he has painted in various places, has executed some works of painting in oils in the above-named S. Piero in Oliveto at Brescia, which are done with much study and diligence."
50,82,"The brothers Cristofano and Stefano, painters of Brescia, have a great name among craftsmen for their facility in drawing in perspective; and, among other works in Venice, they have counterfeited in painting on the flat ceiling of S. Maria dell'Orto a corridor of double twisted columns, similar to those of the Porta Santa in S. Pietro at Rome, which, resting on certain great consoles that project outwards, form a superb "
51,82," corridor with groined vaulting right round that church. This work, when seen from the centre of the church, displays most beautiful foreshortenings, which fill with astonishment everyone who sees them, and make the ceiling, which is flat, appear to be vaulted; besides that it is accompanied by a beautiful variety of mouldings, masks, festoons, and some figures, which make a very rich adornment to the work, which deserves to be vastly extolled by everyone, both for its novelty and for its having been carried to completion excellently well and with great diligence. And, since this method gave much satisfaction to that most illustrious Senate, there was entrusted to the same masters another ceiling, similar, but small, in the Library of S. Marco, which, for a work of that kind, was very highly extolled. Finally, those brothers have been summoned to their native city of Brescia to do the same with a magnificent hall which was begun on the Piazza many years ago, at vast expense, and erected over a theatre of large columns, under which is a promenade. This hall is sixty-two full paces long, thirty-five broad, and likewise thirty-five in height at the highest point of its elevation; although it appears much larger, being isolated on every side, and without any apartment or other building about it. On the ceiling of this magnificent and most honourable hall, then, those two brothers have been much employed, with very great credit to themselves; having made a roof-truss for the roof (which is covered with lead) of beams of wood that are very large, composed of pieces well secured with clamps of iron, and having turned the ceiling with beautiful artistry in the manner of a basin-shaped vault, so that it is a rich work. It is true that in that great space there are included only three pictures painted in oils, each of ten braccia, which were painted by the old Tiziano; whereas many more could have gone there, with a richer, more beautiful, and better proportioned arrangement of compartments, which would have made that hall more cheerful, handsome, and ornate; but in every other part it has been made with much judgment."
51,83,"Now, having spoken in this part of our book, up to the present, of the craftsmen of design in the cities of Lombardy, it cannot but be well to say something about those of the city of Milan, the capital of that "
52,83," province, of whom no mention has been made here, although of some of them we have spoken in many other places in this our work. To begin, then, with Bramantino, of whom mention has been made in the Life of Piero della Francesca of the Borgo, I find that he executed many more works than I have enumerated above; and, in truth, it did not then appear to me possible that a craftsman so renowned, who introduced good design into Milan, should have executed works so few as those that had come to my notice. Now, after he had painted in Rome, as has been related, some apartments for Pope Nicholas V, and had finished over the door of S. Sepolcro, in Milan, the Christ in foreshortening, the Madonna who has Him on her lap, the Magdalene, and S. John, which was a very rare work, he painted in fresco, on a façade in the court of the Mint in Milan, the Nativity of Christ our Saviour, and, in the Church of S. Maria di Brera, in the tramezzo,[4] the Nativity of Our Lady, with some Prophets on the doors of the organ, which are foreshortened very well to be seen from below, and a perspective-view which recedes with a beautiful gradation excellently contrived; at which I do not marvel, he having always much delighted in the studies of architecture, and having had a very good knowledge of them. Thus I remember to have seen once in the hands of Valerio Vicentino a very beautiful book of antiquities, drawn with all the measurements by the hand of Bramantino, wherein were those of Lombardy and the ground-plans of many well-known edifices, which I drew from that book, being then a lad. In it was the Temple of S. Ambrogio in Milan, built by the Lombards, and all full of sculptures and pictures in the Greek manner, with a round tribune of considerable size, but not well conceived in the matter of architecture; which temple was rebuilt in the time of Bramantino, after his design, with a portico of stone on one side, and with columns in the manner of trunks of trees that have been lopped, which have in them something of novelty and variety. There, likewise, was drawn the ancient portico of the Church of S. Lorenzo in the same city, built by the Romans, which is a great work, beautiful and well worthy of note; but the temple there, or rather, the church, is in the manner of the Goths. In the same book was drawn the Temple "
53,83," of S. Aquilino, which is very ancient, and covered with incrustations of marble and stucco, very well preserved, with some large tombs of granite. In like manner, there was the Temple of S. Piero in Ciel d'Oro at Pavia, in which place is the body of S. Augustine, in a tomb that is in the sacristy, covered with little figures, which, according to my belief, is by the hands of Agostino and Agnolo, the sculptors of Siena. There, also, was drawn the tower of brick built by the Goths, which is a beautiful work, for there may be seen in it, besides other things, some figures fashioned of terra-cotta after the antique, each six braccia high, which have remained in passing good preservation down to the present day. In that tower, so it is said, died Boetius, who was buried in the above-named S. Piero in Ciel d'Oro, now called S. Agostino, where there may be seen, even at the present day, the tomb of that holy man, with the inscription placed there by Aliprando, who restored and rebuilt the church in the year 1222. And, besides all these, there was in that book, drawn by the hand of Bramantino himself, the very ancient Temple of S. Maria in Pertica, round in shape, and built with fragments by the Lombards; in which place now lie the bones from the slaughter of the Frenchmen and others who were routed and slain before Pavia, when King Francis I of France was taken prisoner there by the Emperor Charles V."
53,84,"But let us now leave drawings on one side: Bramantino painted in Milan the façade of the house of Signor Giovan Battista Latuate, with a most beautiful Madonna, and on either side of her a Prophet. On the façade of Signor Bernardo Scacalarozzo he painted four Giants in imitation of bronze, which are reasonably good; with other works that are in Milan, which brought him credit, from his having been the first light of a good manner of painting that was seen in Milan, and the reason that after him Bramante became, on account of the good form that he gave to his buildings and perspective-views, an excellent master in the matters of architecture; for the first things that Bramante studied were the works of Bramantino. Under the direction of Bramante was built the Temple of S. Satiro, which pleases me exceedingly, for it is a very rich work, adorned both within and without with columns, double corridors, and other ornaments, with the accompaniment of a most beautiful sacristy "
54,84," all full of statues. But above all does the central tribune of that place merit praise, the beauty of which, as has been related in the Life of Bramante, was the reason that Bernardino da Trevio followed that method in the Duomo of Milan, and gave his attention to architecture, although his first and principal art was painting; having executed, as has been related, in a cloister of the Monastery of S. Maria delle Grazie, four scenes of the Passion in fresco, and some others in chiaroscuro."
54,85,"By that Bernardino was brought forward and much assisted the sculptor Agostino Busto, called Il Bambaja, of whom there has been an account in the Life of Baccio da Montelupo. Agostino executed some works in S. Marta, a convent of nuns in Milan, among which, although it is difficult to obtain leave to enter that place, I have seen the tomb of Monsignor de Foix, who died at Pavia,[5] in the form of many pieces of marble, wherein are about ten scenes with little figures, carved with much diligence, of the deeds, battles, victories, and triumphant assaults on strongholds of that lord, and finally his death and burial. To put it briefly, that work is such that I, gazing at it in amazement, stood for a while marvelling that it was possible for works so delicate and so extraordinary to be done with the hand and with tools of iron; for there may be seen in that tomb, executed with the most marvellous carving, decorations of trophies, arms of every kind, chariots, artillery, and many other engines of war, and, finally, the body of that lord in armour, large as life, and almost seeming to be full of gladness, as he lies dead, at the victories that he had gained. And certainly it is a pity that this work, which is well worthy to be numbered among the most stupendous examples of the art, should be unfinished and left to lie on the ground in pieces, and not built up in some place; wherefore I do not marvel that some figures have been stolen from it, and then sold and set up in other places. The truth is that there is so little humanity, or rather, piety, to be found among men at the present day, that of all those who were benefited and beloved by de Foix not one has ever felt a pang for his memory or for the beauty and excellence of the work. By the hand of the same Agostino Busto are some works in the Duomo, and, as has been "
55,85," related, the tomb of the Biraghi in S. Francesco, with many others that are very beautiful in the Certosa of Pavia."
55,86,"A rival of Agostino was one Cristofano Gobbo, who also executed many works in the façade of the above-named Certosa and in the church, and that so well, that he can be numbered among the best sculptors that there were in Lombardy at that time. And the Adam and Eve that are in the east front of the Duomo of Milan, which are by his hand, are held to be rare works, and such as can stand in comparison with any that have been executed by other masters in those parts."
55,87,"Almost at the same time there lived at Milan another sculptor called Angelo, and by way of surname Ciciliano, who executed on the same side (of the Duomo), and of equal size, a S. Mary Magdalene raised on high by four little Angels, which is a very beautiful work, and by no means inferior to those of Cristofano. That sculptor also gave his attention to architecture, and executed, among other works, the portico of S. Celso in Milan, which was finished after his death by Tofano, called Lombardino, who, as was said in the Life of Giulio Romano, built many churches and palaces throughout all Milan, and, in particular, the convent, church, and façade of the Nuns of S. Caterina at the Porta Ticinese, with many other buildings similar to these."
55,88,"Silvio da Fiesole, labouring at the instance of Tofano in the works of that Duomo, executed in the ornament of a door that faces between the west and the north, wherein are several scenes from the life of Our Lady, the scene containing her Espousal, which is very beautiful; and that of equal size opposite to it, in which is the Marriage of Cana in Galilee, is by the hand of Marco da Grà, a passing well-practised sculptor. The work of these scenes is now being continued by a very studious young man called Francesco Brambilari, who has carried one of them almost to completion, a very beautiful work, in which are the Apostles receiving the Holy Spirit. He has made, also, a drop-shaped console of marble, all in open-work, with foliage and a group of children that are marvellous; and over that work, which is to be placed in the Duomo, there is to go a statue in marble of Pope Pius IV, one of the Medici, and a citizen of Milan."
55,89,If there had been in that place the study of those arts that there is 
56,89," in Rome and in Florence, those able masters would have done, and would still be doing, astonishing things. And, in truth, they are greatly indebted at the present day to the Chevalier Leone Lioni of Arezzo, who, as will be told, has spent much time and money in bringing to Milan casts of many ancient works, taken in gesso, for his own use and that of the other craftsmen."
56,90,"But to return to the Milanese painters; after Leonardo da Vinci had executed there the Last Supper already described, many sought to imitate him, and these were Marco Oggioni and others, of whom mention has been made in Leonardo's Life. In addition to them, Cesare da Sesto, likewise a Milanese, imitated him very well; and, besides what has been mentioned in the Life of Dosso, he painted a large picture that is in the house of the Mint in Milan, a truly abundant and beautiful work, in which is Christ being baptized by John. By the same hand, also, in that place, is a head of Herodias, with that of S. John the Baptist in a charger, executed with most beautiful artistry. And finally he painted for S. Rocco, without the Porta Romana, an altar-piece containing that Saint as a very young man; with other pictures that are much extolled."
56,91,"Gaudenzio, a Milanese painter, who in his lifetime was held to be an able master, painted the altar-piece of the high-altar in S. Celso. In a chapel of S. Maria delle Grazie he executed in fresco the Passion of Jesus Christ, with figures of the size of life in strange attitudes; and then, in competition with Tiziano, he painted an altar-piece for a place below that chapel, in which, although he was very confident, he did not surpass the works of the others who had laboured in that place."
56,92,"Bernardino del Lupino, of whom some mention was made not very far back, painted in Milan, near S. Sepolcro, the house of Signor Gian Francesco Rabbia—that is, the façade, loggie, halls, and apartments—depicting there many of the Metamorphoses of Ovid and other fables, with good and beautiful figures, executed with much delicacy. And in the Monastero Maggiore he painted all the great altar-wall with different stories, and likewise, in a chapel, Christ scourged at the Column, with many other works, which are all passing good."
56,93,And let this be the end of the above-written Lives of various Lombard craftsmen.
59,94,"Although it appears in a certain sense impossible that one who imitates some man excellent in our arts, and follows in his footsteps, should not become in great measure like him, nevertheless it may be seen that very often the brothers and sons of persons of singular ability do not follow their kinsmen in this respect, but fall away strangely from their standard. Which comes to pass, I think, not because there are not in them, through their blood, the same fiery spirit and the same genius, but rather from another reason—that is, from overmuch ease and comfort and from an over-abundance of means, which often prevent men from becoming industrious and assiduous in their studies. Yet this rule is not so fixed that the contrary does not sometimes happen."
59,95,"David and Benedetto Ghirlandajo, although they had very good parts and could have followed their brother Domenico in the matters of art, yet did not do so, for the reason that after the death of that same brother they strayed away from the path of good work, one of them, Benedetto, spending a long time as a wanderer, and the other distilling his brains away vainly in the study of mosaic. David, who had been much beloved by Domenico, and who loved him equally, both living and dead, finished after his death, in company with his brother Benedetto, many works begun by Domenico, and in particular the altar-piece of the high-altar in S. Maria Novella, that is, the part at the back, which now faces the choir; and some pupils of the same Domenico finished the predella in little figures, Niccolaio painting with great diligence, below the figure of S. Stephen, a disputation of that Saint, while Francesco Granacci, Jacopo "
60,95," del Tedesco, and Benedetto executed the figures of S. Antonino, Archbishop of Florence, and S. Catharine of Siena. And they painted an altar-picture of S. Lucia that is in that place, with the head of a friar, near the centre of the church; and many other paintings and pictures that are in the houses of various individuals."
60,96,"After having been several years in France, where he worked and earned not a little, Benedetto returned to Florence with many privileges and presents that he had received from that King in testimony of his talents. And finally, after having given his attention not only to painting but also to miniatures, he died at the age of fifty."
60,97,"David, although he drew and worked much, yet did not greatly surpass Benedetto: and this may have come about from his being too prosperous, and from not keeping his thoughts fixed on art, who is never found save by him who seeks her, and, when found, must not be abandoned, or she flies away. By the hand of David, in the garden of the Monks of the Angeli in Florence, at the head of a path that is opposite to a door that leads into that garden, are two figures in fresco at the foot of a Crucifix—namely, S. Benedict and S. Romualdo—with some other similar works, little worthy to have any record made of them. But, while David himself would not give attention to art, it was not a little to his credit that he caused his nephew Ridolfo, the son of Domenico, to devote himself to it with all diligence, and set him on the right way; for that Ridolfo, who was under the care of David, being a lad of beautiful genius, was placed by him to practise painting, and provided with all facilities for study by his uncle, who repented too late that he had not studied that art, and had spent all his time on mosaic. David executed on a thick panel of walnut-wood, which was to be sent to the King of France, a Madonna in mosaic, with some Angels about her, which was much extolled. And, living at Montaione, a township in Valdelsa, where he had furnaces, glass, and wood at his command, he executed there many works in glass and mosaic, and in particular some vases, which were presented to the Magnificent Lorenzo de' Medici, the elder, and three heads, that of S. Peter, that of S. Laurence, and that of Giuliano de' Medici, on a dish of copper, which are now in the guardaroba of the Duke."
61,98," Meanwhile Ridolfo, drawing from the cartoon of Michelagnolo, was held to be one of the best draughtsmen thus employed, and was therefore much beloved by everyone, and particularly by Raffaello Sanzio of Urbino, who at that time, also being a young man of great reputation, was living in Florence, as has been related, in order to learn art. After Ridolfo had studied from that cartoon, and had become well-practised in painting under Fra Bartolommeo di San Marco, he already knew so much, according to the judgment of the best masters, that Raffaello, when about to go to Rome at the summons of Pope Julius II, left him to finish the blue drapery and other little things that were wanting in the picture of a Madonna that he had painted for some gentlemen of Siena; which picture Ridolfo, after he had finished it with much diligence, sent to Siena. And Raffaello had not been long in Rome before he sought in many ways to attract Ridolfo to that city, but he, having never been out of sight of the Cupola, as the saying goes, and not being able to reconcile himself to living out of Florence, never accepted any proposal made to him that would interfere with his living in that city."
61,99,"For the Convent of the Nuns of Ripoli Ridolfo painted two altar-pieces in oils: in one the Coronation of Our Lady, and in the other a Madonna surrounded by certain Saints. For the Church of S. Gallo he painted in an altar-piece Christ bearing the Cross, with a good number of soldiers, and the Madonna and the other Maries, who are weeping in company with John, while Veronica is offering the Sudarium to Christ; all showing force and animation. That work, in which are many very beautiful heads, taken from life and executed with lovingness, acquired a great name for Ridolfo; and in it are portrayed his father and some lads who were working with him, and, of his friends, Poggino, Scheggia, and Nunziata, the head of the last-named being very lifelike. That Nunziata, although he was a puppet-painter, was in some things a person of distinction, and above all in preparing fireworks and the girandole that were made every year for the festival of S. John; and, since he was an amusing and facetious person, everyone took great pleasure in conversing with him. A citizen once saying to him that he was displeased with certain painters who could paint nothing but lewd things, and that "
62,99," he therefore wished him to paint a picture of a Madonna that might be seemly, well advanced in years and not likely to provoke lascivious thoughts, Nunziata painted him one with a beard. Another meaning to ask from him a Christ on the Cross for a ground-floor room where he lived in summer, and not being able to say anything but ""I want a Christ on the Cross for summer,"" Nunziata, who saw him to be a simpleton, painted him one in breeches."
