page,paragraph_id,text
69,92,"When the Calandra, a play by Cardinal Bibbiena, was performed before the same Pope Leo, Baldassarre made the scenic setting, which was no less beautiful—much more so, indeed—than that which he had made on another occasion, as has been related above. In such works he deserved all the greater praise, because dramatic performances, and consequently the scenery for them, had been out of fashion for a long time, festivals and sacred representations taking their place. And either before or after (it matters little which) the performance of the aforesaid Calandra, which was one of the first plays in the vulgar tongue to be seen or performed, in the time of Leo X, Baldassarre made two such scenes, which were marvellous, and opened the way to those who have since made them in our own day. Nor is it possible to imagine how he found room, in a space so limited, for so many streets, so many palaces, and so many bizarre temples, loggie, and various kinds of cornices, all so well executed that it seemed that they were not counterfeited, but absolutely real, and that the piazza was not a little thing, and merely painted, but real and very large. He designed, also, the chandeliers and the lights within that illuminated the scene, and all the other things that were necessary, with much judgment, although, as has been related, the drama had fallen almost completely out of fashion. This kind of spectacle, in my belief, when it has all its accessories, surpasses any other kind, however sumptuous and magnificent."
69,93,"Afterwards, at the election of Pope Clement VII in the year 1524, he prepared the festivities for his coronation. He finished with peperino-stone the front of the principal chapel, formerly begun by Bramante, in S. Pietro; and in the chapel wherein is the bronze tomb of Pope Sixtus, "
70,93," he painted in chiaroscuro the Apostles that are in the niches behind the altar, besides making the design of the Tabernacle of the Sacrament, which is very graceful."
70,94,"Then in the year 1527, when the cruel sack of Rome took place, our poor Baldassarre was taken prisoner by the Spaniards, and not only lost all his possessions, but was also much maltreated and outraged, because he was grave, noble, and gracious of aspect, and they believed him to be some great prelate in disguise, or some other man able to pay a fat ransom. Finally, however, those impious barbarians having found that he was a painter, one of them, who had borne a great affection to Bourbon, caused him to make a portrait of that most rascally captain, the enemy of God and man, either letting Baldassarre see him as he lay dead, or giving him his likeness in some other way, with drawings or with words. After this, having slipped from their hands, Baldassarre took ship to go to Porto Ercole, and thence to Siena; but on the way he was robbed of everything and stripped to such purpose, that he went to Siena in his shirt. However, he was received with honour and reclothed by his friends, and a little time afterwards he was given a provision and a salary by the Commonwealth, to the end that he might give his attention to the fortification of that city. Living there, he had two children; and, besides what he did for the public service, he made many designs of houses for his fellow-citizens, and the design for the ornament of the organ, which is very beautiful, in the Church of the Carmine."
70,95,"Meanwhile, the armies of the Emperor and the Pope had advanced to the siege of Florence, and his Holiness sent Baldassarre to the camp to Baccio Valori, the Military Commissary, to the end that Baccio might avail himself of his services for the purposes of his operations and for the capture of the city. But Baldassarre, loving the liberty of his former country more than the favour of the Pope, and in no way fearing the indignation of so great a Pontiff, would never lend his aid in any matter of importance. The Pope, hearing of this, for a short time bore him no little ill-will; but when the war was finished, Baldassarre desiring to return to Rome, Cardinals Salviati, Trivulzi, and Cesarino, to all of whom he had given faithful service in many works, restored him to the favour "
71,95," of the Pope and to his former appointments. He was thus able to return without hindrance to Rome, where, not many days after, he made for the Signori Orsini the designs of two very beautiful palaces, which were built on the way to Viterbo, and of some other edifices for Apuglia. But meanwhile he did not neglect the studies of astrology, nor those of mathematics and the others in which he much delighted, and he began a book on the antiquities of Rome, with a commentary on Vitruvius, making little by little illustrative drawings beside the writings of that author, some of which are still to be seen in the possession of Francesco da Siena, who was his disciple, and among them some papers with drawings of ancient edifices and of the modern manner of building."
71,96,"While living in Rome, also, he made the design for the house of the Massimi, drawn in an oval form, with a new and beautiful manner of building; and for the façade he made a vestibule of Doric columns showing great art and good proportion, with a beautiful distribution of detail in the court and in the disposition of the stairs; but he was not able to see this work finished, for he was overtaken by death."
71,97,"And yet, although the talents and labours of this noble craftsman were so great, they brought much more benefit to others than to himself; for, while he was employed by Popes, Cardinals, and other great and rich persons, not one of them ever gave him any remarkable reward. That this should have happened is not surprising, not so much through want of liberality in such patrons, although for the most part they are least liberal where they should be the very opposite, as through the timidity and excessive modesty, or rather, to be more exact in this case, the lack of shrewdness of Baldassarre. To tell the truth, in proportion as one should be discreet with magnanimous and liberal Princes, so should one always be pressing and importunate with such as are miserly, unthankful, and discourteous, for the reason that, even as in the case of the generous importunate asking would always be a vice, so with the miserly it is a virtue, and with such men it is discretion that would be the vice."
71,98,"In the last years of his life, then, Baldassarre found himself poor and weighed down by his family. Finally, having always lived a life without reproach, he fell grievously ill, and took to his bed; and Pope "
72,98," Paul III, hearing this, and recognizing too late the harm that he was like to suffer in the loss of so great a man, sent Jacopo Melighi, the accountant of S. Pietro, to give him a present of one hundred crowns, and to make him most friendly offers. However, his sickness increased, either because it was so ordained, or, as many believe, because his death was hastened with poison by some rival who desired his place, from which he drew two hundred and fifty crowns of salary; and, the physicians discovering this too late, he died, very unwilling to give up his life, more on account of his poor family than for his own sake, as he thought in what sore straits he was leaving them. He was much lamented by his children and his friends, and he received honourable burial, next to Raffaello da Urbino, in the Ritonda, whither he was followed by all the painters, sculptors, and architects of Rome, doing him honour and bewailing him; with the following epitaph:"
72,99,"   BALTHASARI PERUTIO SENENSI, VIRO ET PICTURA ET ARCHITECTURA   ALIISQUE INGENIORUM ARTIBUS ADEO EXCELLENTI, UT SI PRISCORUM   OCCUBUISSET TEMPORIBUS, NOSTRA ILLUM FELICIUS LEGERENT. VIX.                       ANN. LV, MENS. XI, DIES XX.   LUCRETIA ET JO. SALUSTIUS OPTIMO CONJUGI ET PARENTI, NON SINE LACRIMIS   SIMONIS, HONORII, CLAUDII, ÆMILIÆ, AC SULPITIÆ, MINORUM FILIORUM,           DOLENTES POSUERUNT, DIE IIII JANUARII, MDXXXVI."
72,100,"The name and fame of Baldassarre became greater after his death than they had been during his lifetime; and then, above all, was his talent missed, when Pope Paul III resolved to have S. Pietro finished, because men recognized how great a help he would have been to Antonio da San Gallo. For, although Antonio had to his credit all that is to be seen executed by him, yet it is believed that in company with Baldassarre he would have done more towards solving some of the difficulties of that work. The heir to many of the possessions of Baldassarre was Sebastiano Serlio of Bologna, who wrote the third book on architecture and the fourth on the antiquities of Rome with their measurements; in which works the above-mentioned labours of Baldassarre were partly inserted in the margins, and partly turned to great advantage by the author. Most of these writings of Baldassarre came into the hands of Jacomo Melighino of Ferrara, who was afterwards chosen by Pope Paul as architect "
73,100," for his buildings, and of the aforesaid Francesco da Siena, his former assistant and disciple, by whose hand is the highly renowned escutcheon of Cardinal Trani in Piazza Navona, with some other works. From this Francesco we received the portrait of Baldassarre, and information about some matters which I was not able to ascertain when this book was published for the first time. Another disciple of Baldassarre was Virgilio Romano, who executed a façade with some prisoners in sgraffito-work in the centre of the Borgo Nuovo in his native city, and many other beautiful works. From the same master, also, Antonio del Rozzo, a citizen of Siena and a very excellent engineer, learnt the first principles of architecture; and Baldassarre was followed, in like manner, by Riccio, a painter of Siena, who, however, afterwards imitated to no small extent the manner of Giovanni Antonio Sodoma of Vercelli. And another of his pupils was Giovan Battista Peloro, an architect of Siena, who gave much attention to mathematics and cosmography, and made with his own hand mariner's compasses, quadrants, many irons and instruments for measuring, and likewise the ground-plans of many fortifications, most of which are in the possession of Maestro Giuliano, a goldsmith of Siena, who was very much his friend. This Giovan Battista made for Duke Cosimo de' Medici a plan of Siena, all in relief and altogether marvellous, with the valleys and the surroundings for a mile and a half round—the walls, the streets, the forts, and, in a word, a most beautiful model of the whole place. But, since he was unstable by nature, he left Duke Cosimo, although he had a good allowance from that Prince; and, thinking to do better, he made his way into France, where he followed the Court without any success for a long time, and finally died at Avignon. And although he was an able and well-practised architect, yet in no place are there to be seen any buildings erected by him or after his design, for he always stayed such a short time in any one place, that he could never bring anything to completion; wherefore he consumed all his time with designs, measurements, models, and caprices. Nevertheless, as a follower of our arts, he has deserved to have record made of him."
73,101,"Baldassarre drew very well in every manner, with great judgment and diligence, but more with the pen, in water-colours, and in chiaroscuro, "
74,101," than in any other way, as may be seen from many drawings by his hand that belong to different craftsmen. Our book, in particular, contains various drawings; and in one of these is a scene full of invention and caprice, showing a piazza filled with arches, colossal figures, theatres, obelisks, pyramids, temples of various kinds, porticoes, and other things, all after the antique, while on a pedestal stands a Mercury, round whom are all sorts of alchemists with bellows large and small, retorts, and other instruments for distilling, hurrying about and giving him a clyster in order to purge his body—an invention as ludicrous as it is beautiful and bizarre."
74,102,"Friends and intimate companions of Baldassarre, who was always courteous, modest, and gentle with every man, were Domenico Beccafumi of Siena, an excellent painter, and Il Capanna, who, in addition to many other works that he painted in Siena, executed the façade of the house of the Turchi and another that is on the Piazza."
75,,
77,,
77,103,"Giovan Francesco Penni, called Il Fattore, a painter of Florence, was no less indebted to Fortune than he was to the goodness of his own nature, in that his ways of life, his inclination for painting, and his other qualities brought it about that Raffaello da Urbino took him into his house and educated him together with Giulio Romano, looking on both of them ever afterwards as his children, and proving at his death how much he thought both of the one and of the other by leaving them heirs to his art and to his property alike. Now Giovan Francesco, who began from his boyhood, when he first entered the house of Raffaello, to be called Il Fattore, and always retained that name, imitated in his drawings the manner of Raffaello, and never ceased to follow it, as may be perceived from some drawings by his hand that are in our book. And it is nothing wonderful that there should be many of these to be seen, all finished with great diligence, because he delighted much more in drawing than in colouring."
77,104,"The first works of Giovan Francesco were executed by him in the Papal Loggie at Rome, in company with Giovanni da Udine, Perino del Vaga, and other excellent masters; and in these may be seen a marvellous grace, worthy of a master striving at perfection of workmanship. He was very versatile, and he delighted much in making landscapes and buildings. He was a good colourist in oils, in fresco, and in distemper, and made excellent portraits from life; and he was much assisted in every respect by nature, so that he gained great mastery over all the "
78,104," secrets of art without much study. He was a great help to Raffaello, therefore, in painting a large part of the cartoons for the tapestries of the Pope's Chapel and of the Consistory, and particularly the ornamental borders. He also executed many other things from the cartoons and directions of Raffaello, such as the ceiling for Agostino Chigi in the Trastevere, with many pictures, panels, and various other works, in which he acquitted himself so well, that every day he won greater affection from Raffaello. On the Monte Giordano, in Rome, he painted a façade in chiaroscuro, and in S. Maria de Anima, by the side-door that leads to the Pace, a S. Christopher in fresco, eight braccia high, which is a very good figure; and in this work is a hermit with a lantern in his hand, in a grotto, executed with good draughtsmanship, harmony, and grace."
78,105,"Giovan Francesco then came to Florence, and painted for Lodovico Capponi at Montughi, a place without the Porta a San Gallo, a shrine with a Madonna, which is much extolled."
78,106,"Raffaello having meanwhile been overtaken by death, Giulio Romano and Giovan Francesco, who had been his disciples, remained together for a long time, and finished in company such of Raffaello's works as had been left unfinished, and in particular those that he had begun in the Vigna of the Pope, and likewise those of the Great Hall in the Palace, wherein are painted by the hands of these two masters the stories of Constantine, with excellent figures, executed in an able and beautiful manner, although the invention and the sketches of these stories came in part from Raffaello. While these works were in progress, Perino del Vaga, a very excellent painter, took to wife a sister of Giovan Francesco; on which account they executed many works in company. And afterwards Giulio and Giovan Francesco, continuing to work together, painted a panel in two parts, containing the Assumption of Our Lady, which went to Monteluci, near Perugia; and also other works and pictures for various places."
78,107,"Then, receiving a commission from Pope Clement to paint a panel-picture like the one by Raffaello (which is in S. Pietro a Montorio), which was to be sent to France, whither Raffaello had meant to send the first, they began it; but soon afterwards, having fallen out with each other, "
79,107," they divided their inheritance of drawings and everything else left to them by Raffaello, and Giulio went off to Mantua, where he executed an endless number of works for the Marquis. Thither, not long afterwards, Giovan Francesco also made his way, drawn either by love of Giulio or by the hope of finding work; but he received so cold a welcome from Giulio that he soon departed, and, after travelling round Lombardy, he returned to Rome. And from Rome he went to Naples by ship in the train of the Marchese del Vasto, taking with him the now finished copy of the panel-picture of S. Pietro a Montorio, with other works, which he left in Ischia, an island belonging to the Marquis, while the panel was placed where it is at the present day, in the Church of S. Spirito degli Incurabili at Naples. Having thus settled in Naples, where he occupied himself with drawing and painting, Giovan Francesco was entertained and treated with great kindness by Tommaso Cambi, a Florentine merchant, who managed the affairs of that nobleman. But he did not live there long, because, being of a sickly habit of body, he fell ill and died, to the great grief of the noble Marquis and of all who knew him."
79,108,"He had a brother called Luca, likewise a painter, who worked in Genoa with his brother-in-law Perino, as well as at Lucca and many other places in Italy. In the end he went to England, where, after executing certain works for the King and for some merchants, he finally devoted himself to making designs for copper-plates for sending abroad, which he had engraved by Flemings. Of such he sent abroad a great number, which are known by his name as well as by the manner; and by his hand, among others, is a print wherein are some women in a bath, the original of which, by the hand of Luca himself, is in our book."
79,109,"A disciple of Giovan Francesco was Leonardo, called Il Pistoia because he came from that city, who executed some works at Lucca, and made many portraits from life in Rome. At Naples, for Diomede Caraffa, Bishop of Ariano, and now a Cardinal, he painted a panel-picture of the Stoning of S. Stephen for his chapel in S. Domenico. And for Monte Oliveto he painted another, which was placed on the high-altar, although it was afterwards removed to make room for a new one, "
80,109," similar in subject, by the hand of Giorgio Vasari of Arezzo. Leonardo earned large sums from these Neapolitan nobles, but he accumulated little, for he squandered it all as it came to his hand; and finally he died in Naples, leaving behind him the reputation of having been a good colourist, but not of having shown much excellence in draughtsmanship."
80,110,"Giovan Francesco lived forty years, and his works date about 1528."
80,111,"A friend of Giovan Francesco, and likewise a disciple of Raffaello, was Pellegrino da Modena, who, having acquired in his native city the name of a man of fine genius for painting, and having heard of the marvels of Raffaello da Urbino, determined, in order to justify by means of labour the hopes already conceived of him, to go to Rome. Arriving there, he placed himself under Raffaello, who never refused anything to men of ability. There were then in Rome very many young men who were working at painting and seeking in mutual rivalry to surpass one another in draughtsmanship, in order to win the favour of Raffaello and to gain a name among men; and thus Pellegrino, giving unceasing attention to his studies, became not only a good draughtsman, but also a well-practised master of the whole of his art. And when Leo X commissioned Raffaello to paint the Loggie, Pellegrino also worked there, in company with the other young men; and so well did he succeed, that Raffaello afterwards made use of him in many other things."
80,112,"He executed three figures in fresco in S. Eustachio at Rome, over an altar near the entrance into the church; and in the Church of the Portuguese, near the Scrofa, he painted in fresco the Chapel of the High-Altar, as well as the altar-piece. Afterwards, Cardinal Alborense having caused a chapel richly adorned with marbles to be erected in S. Jacopo, the Church of the Spanish people, with a S. James of marble by Jacopo Sansovino, four braccia and a half in height, and much extolled, Pellegrino painted there in fresco the stories of that Apostle, giving an air of great sweetness to his figures in imitation of his master Raffaello, and designing the whole composition so well, that the work made him known as an able man with a fine and beautiful genius for painting. This work finished, he made many others in Rome, both by himself and in company with others."
80,113,
81,113," But finally, when death had come upon Raffaello, Pellegrino returned to Modena, where he executed many works; among others, he painted for a Confraternity of Flagellants a panel-picture in oils of S. John baptizing Christ, and another panel for the Church of the Servi, containing S. Cosimo and S. Damiano, with other figures. Afterwards, having taken a wife, he had a son, who was the cause of his death. For this son, having come to words with some companions, young men of Modena, killed one of them; the news of which being carried to Pellegrino, he, in order to help his son from falling into the hands of justice, set out to smuggle him away. But he had not gone far from his house, when he stumbled against the relatives of the dead youth, who were going about searching for the murderer; and they, confronting Pellegrino, who had no time to escape, and full of fury because they had not been able to catch his son, gave him so many wounds that they left him dead on the ground. This event was a great grief to the people of Modena, who knew that by the death of Pellegrino they had been robbed of a spirit truly excellent and rare."
81,114,"A contemporary of this craftsman was the Milanese Gaudenzio, a resolute, well-practised, and excellent painter, who made many works in fresco at Milan; and in particular, for the Frati della Passione, a most beautiful Last Supper, which remained unfinished by reason of his death. He also painted very well in oils, and there are many highly-esteemed works by his hand at Vercelli and Veralla."
83,,
85,,
85,115,"At length, after the Lives of many craftsmen who have been excellent, some in colouring, some in drawing, and others in invention, we have come to the most excellent Andrea del Sarto, in whose single person nature and art demonstrated all that painting can achieve by means of draughtsmanship, colouring, and invention, insomuch that, if Andrea had possessed a little more fire and boldness of spirit, to correspond to his profound genius and judgment in his art, without a doubt he would have had no equal. But a certain timidity of spirit and a sort of humility and simplicity in his nature made it impossible that there should be seen in him that glowing ardour and that boldness which, added to his other qualities, would have made him truly divine in painting; for which reason he lacked those adornments and that grandeur and abundance of manners which have been seen in many other painters. His figures, however, for all their simplicity and purity, are well conceived, free from errors, and absolutely perfect in every respect. The expressions of his heads, both in children and in women, are gracious and natural, and those of men, both young and old, admirable in their vivacity and animation; his draperies are beautiful to a marvel, and his nudes very well conceived. And although his drawing is simple, all that he coloured is rare and truly divine."
85,116,"Andrea was born in Florence, in the year 1478, to a father who was all his life a tailor; whence he was always called Andrea del Sarto by everyone. Having come to the age of seven, he was taken away from his reading and writing school and apprenticed to the goldsmith's craft. But in this he was always much more willing to practise his hand in "
86,116," drawing, to which he was drawn by a natural inclination, than in using the tools for working in silver or gold; whence it came to pass that Gian Barile, a painter of Florence, but one of gross and vulgar taste, having seen the boy's good manner of drawing, took him under his protection, and, making him abandon his work as goldsmith, directed him to the art of painting. Andrea, beginning with much delight to practise it, recognized that nature had created him for that profession; and in a very short space of time, therefore, he was doing such things with colours as filled Gian Barile and the other craftsmen in the city with marvel. Now after three years, through continual study, he had acquired an excellent mastery over his work, and Gian Barile saw that by persisting in his studies the boy was likely to achieve an extraordinary success. Having therefore spoken of him to Piero di Cosimo, who was held at that time to be one of the best painters in Florence, he placed Andrea with Piero. And Andrea, as one full of desire to learn, laboured and studied without ceasing; while nature, which had created him to be a painter, so wrought in him, that he handled and managed his colours with as much grace as if he had been working for fifty years. Wherefore Piero conceived an extraordinary love for him, feeling marvellous pleasure in hearing that when Andrea had any time to himself, particularly on feast-days, he would spend the whole day in company with other young men, drawing in the Sala del Papa, wherein were the cartoons of Michelagnolo and Leonardo da Vinci, and that, young as he was, he surpassed all the other draughtsmen, both native and foreign, who were always competing there with one another."
86,117,"Among these young men, there was one who pleased Andrea more than any other with his nature and conversation, namely, the painter Franciabigio; and Franciabigio, likewise, was attracted by Andrea. Having become friends, therefore, Andrea said to Franciabigio that he could no longer endure the caprices of Piero, who was now old, and that for this reason he wished to take a room for himself. Hearing this, Franciabigio, who was obliged to do the same thing because his master Mariotto Albertinelli had abandoned the art of painting, said to his companion Andrea that he also was in need of a room, and that it would be "
87,117," to the advantage of both of them if they were to join forces. Having therefore taken a room on the Piazza del Grano, they executed many works in company; among others, the curtains that cover the panel-pictures on the high-altar of the Servi; for which they received the commission from a sacristan very closely related to Franciabigio. On one of those curtains, that which faces the choir, they painted the Annunciation of the Virgin; and on the other, which is in front, a Deposition of Christ from the Cross, like that of the panel-picture which was there, painted by Filippo and Pietro Perugino."
87,118,"The men of that company in Florence which is called the Company of the Scalzo used to assemble at the head of the Via Larga, above the houses of the Magnificent Ottaviano de' Medici, and opposite to the garden of S. Marco, in a building dedicated to S. John the Baptist, which had been built in those days by a number of Florentine craftsmen, who had made there, among other things, an entrance-court of masonry with a loggia which rested on some columns of no great size. And some of them, perceiving that Andrea was on the way to becoming known as an excellent painter, and being richer in spirit than in pocket, determined that he should paint round that cloister twelve pictures in chiaroscuro—that is to say, in fresco with terretta—containing twelve scenes from the life of S. John the Baptist. Whereupon, setting his hand to this, he painted in the first the scene of S. John baptizing Christ, with much diligence and great excellence of manner, whereby he gained credit, honour, and fame to such an extent, that many persons turned to him with commissions for works, as to one whom they thought to be destined in time to reach that honourable goal which was foreshadowed by his extraordinary beginnings in his profession."
87,119,"Among other works that he made in that first manner, he painted a picture which is now in the house of Filippo Spini, held in great veneration in memory of so able a craftsman. And not long after this he was commissioned to paint for a chapel in S. Gallo, the Church of the Eremite Observantines of the Order of S. Augustine, without the Porta a S. Gallo, a panel-picture of Christ appearing in the garden to Mary Magdalene in the form of a gardener; which work, what with the colouring and a certain "
88,119," quality of softness and harmony, is sweetness itself, and so well executed, that it led to his painting two others not long afterwards for the same church, as will be related below. This panel is now in S. Jacopo tra Fossi, on the Canto degli Alberti, together with the two others."
88,120,"After these works, Andrea and Franciabigio, leaving the Piazza del Grano, took new rooms in the Sapienza, near the Convent of the Nunziata; whence it came about that Andrea and Jacopo Sansovino, who was then a young man and was working at sculpture in the same place under his master Andrea Contucci, formed so warm and so strait a friendship together, that neither by day nor by night were they ever separated one from another. Their discussions were for the most part on the difficulties of art, so that it is no marvel that both of them should have afterwards become most excellent, as is now being shown of Andrea and as will be related in the proper place of Jacopo."
88,121,"There was at this same time in the Convent of the Servi, selling the candles at the counter, a friar called Fra Mariano dal Canto alla Macine, who was also sacristan; and he heard everyone extolling Andrea mightily and saying that he was by way of making marvellous proficience in painting. Whereupon he planned to fulfil a desire of his own without much expense; and so, approaching Andrea, who was a mild and guileless fellow, on the side of his honour, he began to persuade him under the cloak of friendship that he wished to help him in a matter which would bring him honour and profit and would make him known in such a manner, that he would never be poor any more. Now many years before, as has been related above, Alesso Baldovinetti had painted a Nativity of Christ in the first cloister of the Servi, on the wall that has the Annunciation behind it; and in the same cloister, on the other side, Cosimo Rosselli had begun a scene of S. Filippo, the founder of that Servite Order, assuming the habit. But Cosimo had not carried that scene to completion, because death came upon him at the very moment when he was working at it. The friar, then, being very eager to see the rest finished, thought of serving his own ends by making Andrea and Franciabigio, who, from being friends, had become rivals in art, compete with one another, each doing part of the work. This, besides effecting "
89,121," his purpose very well, would make the expense less and their efforts greater. Thereupon, revealing his mind to Andrea, he persuaded him to undertake that enterprise, by pointing out to him that since it was a public and much frequented place, he would become known on account of such a work no less by foreigners than by the Florentines; that he should not look for any payment in return, or even for an invitation to undertake it, but should rather pray to be allowed to do it; and that if he were not willing to set to work, there was Franciabigio, who, in order to make himself known, had offered to accept it and to leave the matter of payment to him. These incitements did much to make Andrea resolve to undertake the work, and the rather as he was a man of little spirit; and the last reference to Franciabigio induced him to make up his mind completely and to come to an agreement, in the form of a written contract, with regard to the whole work, on the terms that no one else should have a hand in it. The friar, then, having thus pledged him and given him money, demanded that he should begin by continuing the life of S. Filippo, without receiving more than ten ducats from him in payment of each scene; and he told Andrea that he was giving him even that out of his own pocket, and was doing it more for the benefit and advantage of the painter than through any want or need of the convent."
89,122,"Andrea, therefore, pursuing that work with the utmost diligence, like one who thought more of honour than of profit, after no long time completely finished the first three scenes and unveiled them. One was the scene of S. Filippo, now a friar, clothing the naked. In another he is shown rebuking certain gamesters, who blasphemed God and laughed at S. Filippo, mocking at his admonition, when suddenly there comes a lightning-flash from Heaven, which, striking a tree under the shade of which they were sheltering, kills two of them and throws the rest into an incredible panic. Some, with their hands to their heads, cast themselves forward in dismay; others, crying aloud in their terror, turn to flight; a woman, beside herself with fear at the sound of the thunder, is running away so naturally that she appears to be truly alive; and a horse, breaking loose amid this uproar and confusion, reveals with his leaps and fearsome movements what fear and terror are caused by things "
90,122," so sudden and so unexpected. In all this one can see how carefully Andrea looked to variety of incident in the representation of such events, with a forethought truly beautiful and most necessary for one who practises painting. In the third he painted the scene of S. Filippo delivering a woman from evil spirits, with all the most characteristic considerations that could be imagined in such an action. All these scenes brought extraordinary fame and honour to Andrea; and thus encouraged, he went on to paint two other scenes in the same cloister. On one wall is S. Filippo lying dead, with his friars about him making lamentation; and in addition there is a dead child, who, touching the bier on which S. Filippo lies, comes to life again, so that he is first seen dead, and then revived and restored to life, and all with a very beautiful, natural, and appropriate effect. In the last picture on that side he represented the friars placing the garments of S. Filippo on the heads of certain children; and there he made a portrait of Andrea della Robbia, the sculptor, in an old man clothed in red, who comes forward, stooping, with a staff in his hand. There, too, he portrayed Luca, his son; even as in the other scene mentioned above, in which S. Filippo lies dead, he made a portrait of another son of Andrea, named Girolamo, a sculptor and very much his friend, who died not long since in France."
90,123,"Having thus finished that side of the cloister, and considering that if the honour was great, the payment was small, Andrea resolved to give up the rest of the work, however much the friar might complain. But the latter would not release him from his bond without Andrea first promising that he would paint two other scenes, at his own leisure and convenience, however, and with an increase of payment; and thus they came to terms."
90,124,"Having come into greater repute by reason of these works, Andrea received commissions for many pictures and works of importance; among others, one from the General of the Monks of Vallombrosa, for painting an arch of the vaulting, with a Last Supper on the front wall, in the Refectory of the Monastery of S. Salvi, without the Porta alla Croce. In four medallions on that vault he painted four figures, S. Benedict, S. Giovanni Gualberto, S. Salvi the Bishop, and S. Bernardo degli Uberti "
91,124," of Florence, a friar of that Order and a Cardinal; and in the centre he made a medallion containing three faces, which are one and the same, to represent the Trinity. All this was very well executed for a work in fresco, and Andrea, therefore, came to be valued at his true worth in the art of painting. Whereupon he was commissioned at the instance of Baccio d' Agnolo to paint in fresco, in a close on the steep path of Orsanmichele, which leads to the Mercato Nuovo, the Annunciation still to be seen there, executed on a minute scale, which brought him but little praise; and this may have been because Andrea, who worked well without over-exerting himself or forcing his powers, is believed to have tried in this work to force himself and to paint with too much care."
91,125,"As for the many pictures that he executed after this for Florence, it would take too long to try to speak of them all; and I will only say that among the most distinguished may be numbered the one that is now in the apartment of Baccio Barbadori, containing a full-length Madonna with a Child in her arms, S. Anne, and S. Joseph, all painted in a beautiful manner and held very dear by Baccio. He made one, likewise well worthy of praise, which is now in the possession of Lorenzo di Domenico Borghini, and another of Our Lady for Leonardo del Giocondo, which at the present day is in the hands of Piero, the son of Leonardo. For Carlo Ginori he painted two of no great size, which were bought afterwards by the Magnificent Ottaviano de' Medici; and one of these is now in his most beautiful villa of Campi, while the other, together with many other modern pictures executed by the most excellent masters, is in the apartment of the worthy son of so great a father, Signor Bernardetto, who not only esteems and honours the works of famous craftsmen, but is also in his every action a truly generous and magnificent nobleman."
91,126,"Meanwhile the Servite friar had allotted to Franciabigio one of the scenes in the above-mentioned cloister; but that master had not yet finished making the screen, when Andrea, becoming apprehensive, since it seemed to him that Franciabigio was an abler and more dexterous master than himself in the handling of colours in fresco, executed, as it were out of rivalry, the cartoons for his two scenes, which he intended to paint on the angle between the side-door of S. Bastiano and the "
92,126," smaller door that leads from the cloister into the Nunziata. Having made the cartoons, he set to work in fresco; and in the first scene he painted the Nativity of Our Lady, a composition of figures beautifully proportioned and grouped with great grace in a room, wherein some women who are friends and relatives of the newly delivered mother, having come to visit her, are standing about her, all clothed in such garments as were customary at that time, and other women of lower degree, gathered around the fire, are washing the newborn babe, while others are preparing the swathing-bands and doing other similar services. Among them is a little boy, full of life, who is warming himself at the fire, with an old man resting in a very natural attitude on a couch, and likewise some women carrying food to the mother who is in bed, with movements truly lifelike and appropriate. And all these figures, together with some little boys who are hovering in the air and scattering flowers, are most carefully considered in their expressions, their draperies, and every other respect, and so soft in colour, that the figures appear to be of flesh and everything else rather real than painted."
92,127,"In the other scene Andrea painted the three Magi from the East, who, guided by the Star, went to adore the Infant Jesus Christ. He represented them dismounted, as though they were near their destination; and that because there was only the space embracing the two doors to separate them from the Nativity of Christ which may be seen there, by the hand of Alesso Baldovinetti. In this scene Andrea painted the Court of those three Kings coming behind them, with baggage, much equipment, and many people following in their train, among whom, in a corner, are three persons portrayed from life and wearing the Florentine dress, one being Jacopo Sansovino, a full-length figure looking straight at the spectator, while another, with an arm in foreshortening, who is leaning against him and making a sign, is Andrea, the master of the work, and a third head, seen in profile behind Jacopo, is that of Ajolle, the musician. There are, in addition, some little boys who are climbing on the walls, in order to be able to see the magnificent procession and the fantastic animals that those three Kings have brought with them. This scene is quite equal in excellence to that mentioned above; nay, in both "
93,127," the one and the other he surpassed himself, not to speak of Franciabigio, who also finished his."
93,128,"At this same time Andrea painted for the Abbey of S. Godenzo, a benefice belonging to the same friars, a panel which was held to be very well executed. And for the Friars of S. Gallo he made a panel-picture of Our Lady receiving the Annunciation from the Angel, wherein may be seen a very pleasing harmony of colouring, while the heads of some Angels accompanying Gabriel show a sweet gradation of tints and a perfectly executed beauty of expression in their features; and the predella below this picture was painted by Jacopo da Pontormo, who was a disciple of Andrea at that time, and gave proofs at that early age that he was destined to produce afterwards those beautiful works which he actually did execute in Florence with his own hand, although in the end he became one might say another painter, as will be related in his Life."
93,129,"Andrea then painted for Zanobi Girolami a picture with figures of no great size, wherein was a story of Joseph, the son of Jacob, which was finished by him with unremitting diligence, and therefore held to be a very beautiful painting. Not long after this, he undertook to execute for the men of the Company of S. Maria della Neve, situated behind the Nunnery of S. Ambrogio, a little panel with three figures—Our Lady, S. John the Baptist, and S. Ambrogio; which work, when finished, was placed in due time on the altar of that Company."
