page,paragraph_id,text
60,65," on panel adhere as well as those painted on walls, and also that of making them so that they could be washed without destroying the colours, and would endure any shock in handling. These matters a great number of craftsmen had discussed many times in common, but without result."
60,66,"This same desire was felt by many lofty minds that were devoted to painting beyond the bounds of Italy—namely, by all the painters of France, Spain, Germany, and other countries. Now, while matters stood thus, it came to pass that, while working in Flanders, Johann[10] of Bruges, a painter much esteemed in those parts by reason of the great mastery that he had acquired in his profession, set himself to make trial of various sorts of colours, and, as one who took delight in alchemy, to prepare many kinds of oil for making varnishes and other things dear to men of inventive brain, such as he was. Now, on one occasion, having taken very great pains with the painting of a panel, and having brought it to completion with much diligence, he gave it the varnish and put it to dry in the sun, as is the custom. But, either because the heat was too violent, or perchance because the wood was badly joined together or not seasoned well enough, the said panel opened out at the joinings in a ruinous fashion. Whereupon Johann, seeing the harm that the heat of the sun had done to it, determined to bring it about that the sun should never again do such great damage to his works. And so, being disgusted no less with his varnish than with working in distemper, he began to look for a method of making a varnish that should dry in the shade, without putting his pictures in the sun. Wherefore, after he had made many experiments with substances both pure and mixed together, he found at length that linseed oil and oil of nuts dried more readily than all the others that he had tried. These, then, boiled together with other mixtures of his, gave him the varnish that he—nay, all the painters in the world—had long desired. Afterwards, having made experiments with many other substances, he saw that mixing the colours with those oils gave them a very solid consistency, not only securing the work, when dried, from all danger from water, but also making the colour so brilliant as to give it lustre by itself without varnish; and what appeared most marvellous to him was this, that"
61,66," it could be blended infinitely better than distemper. Rejoicing greatly over such a discovery, as was only reasonable, Johann made a beginning with many works and filled all those parts with them, with incredible pleasure for others and very great profit for himself; and, assisted by experience from day to day, he kept on ever making greater and better works."
61,67,"No long time passed before the fame of his invention, spreading not only throughout Flanders but through Italy and many other parts of the world, awakened in all craftsmen a very great desire to know by what method he gave so great a perfection to his works. These craftsmen, seeing his works and not knowing what means he employed, were forced to extol him and to give him immortal praise, and at the same time to envy him with a blameless envy, the rather as he refused for some time to allow himself to be seen at work by anyone, or to reveal his secret to any man. At length, however, having grown old, he imparted it to Roger of Bruges, his pupil, who passed it on to his disciple Ausse[11] and to the others whom we have mentioned in speaking of colouring in oil with regard to painting. But with all this, although merchants did a great business in his pictures and sent them all over the world to Princes and other great persons, to their own great profit, yet the knowledge did not spread beyond Flanders; and although these pictures had a very pungent odour, given to them by the mixture of colours and oils, particularly when they were new, so that it seemed possible for the secret to be found out, yet for many years it was not discovered. But certain Florentines, who traded between Flanders and Naples, sent to King Alfonso I of Naples a panel with many figures painted in oil by Johann, which became very dear to that King both for the beauty of the figures and for the novel invention shown in the colouring; and all the painters in that kingdom flocked together to see it, and it was consummately extolled by all."
61,68,"Now there was one Antonello da Messina, a person of good and lively intelligence, of great sagacity, and skilled in his profession, who, having studied design for many years in Rome, had first retired to"
62,68," Palermo, where he had worked for many years, and finally to his native place, Messina, where he had confirmed by his works the good opinion that his countrymen had of his excellent ability in painting. This man, then, going once on some business of his own from Sicily to Naples, heard that the said King Alfonso had received from Flanders the aforesaid panel by the hand of Johann of Bruges, painted in oil in such a manner that it could be washed, would endure any shock, and was in every way perfect. Thereupon, having contrived to obtain a view of it, he was so strongly impressed by the liveliness of the colours and by the beauty and harmony of that painting, that he put on one side all other business and every thought and went off to Flanders. Having arrived in Bruges, he became very intimate with the said Johann, making him presents of many drawings in the Italian manner and other things, insomuch that the latter, moved by this and by the respect shown by Antonello, and being now old, was content that he should see his method of colouring in oil; wherefore Antonello did not depart from that place until he had gained a thorough knowledge of that way of colouring, which he desired so greatly to know. And no long time after, Johann having died, Antonello returned from Flanders in order to revisit his native country and to communicate to all Italy a secret so useful, beautiful, and advantageous. Then, having stayed a few months in Messina, he went to Venice, where, being a man much given to pleasure and very licentious, he resolved to take up his abode and finish his life, having found there a mode of living exactly suited to his taste. And so, putting himself to work, he made there many pictures in oil according to the rules that he had learned in Flanders; these are scattered throughout the houses of noblemen in that city, where they were held in great esteem by reason of the novelty of the work. He made many others, also, which were sent to various places. Finally, having acquired fame and great repute there, he was commissioned to paint a panel that was destined for S. Cassiano, a parish church in that city. This panel was wrought by Antonio with all his knowledge and with no sparing of time; and when finished, by reason of the novelty of the colouring and the beauty of the figures, which he had made with good design, it was much commended and held"
63,68," in very great price. And afterwards, when men heard of the new secret that he had brought from Flanders to that city, he was ever loved and cherished by the magnificent noblemen of Venice throughout the whole course of his life."
63,69,"Among the painters who were then in repute in Venice, a certain Maestro Domenico was held very excellent. This man, on the arrival of Antonello in Venice, received him with such great lovingness and courtesy, that he could not have shown more to a very dear and cherished friend. For this reason Antonello, who would not be beaten in courtesy by Maestro Domenico, after a few months taught him the secret and method of colouring in oil. Nothing could have been dearer to Domenico than this extraordinary courtesy and friendliness; and well might he hold it dear, since it caused him, as he had foreseen, to be greatly honoured ever afterwards in his native city. Grossly deceived, in truth, are those who think that, while they grudge to others even those things that cost them nothing, they should be served by all for the sake of their sweet smile, as the saying goes. The courtesies of Maestro Domenico Viniziano wrested from the hands of Antonello that which he had won for himself with so much fatigue and labour, and which he would probably have refused to hand over to any other even for a large sum of money. But since, with regard to Maestro Domenico, we will mention in due time all that he wrought in Florence, and who were the men with whom he generously shared the secret that he had received as a courteous gift from another, let us pass to Antonello."
63,70,"After the panel for S. Cassiano, he made many pictures and portraits for various Venetian noblemen. Messer Bernardo Vecchietti, the Florentine, has a painting by his hand of S. Francis and S. Dominic, both in the one picture, and very beautiful. Then, after receiving a commission from the Signoria to paint certain scenes in their Palace (which they had refused to give to Francesco di Monsignore of Verona, although he had been greatly favoured by the Duke of Mantua), he fell sick of a pleurisy and died at the age of forty-nine, without having set a hand to the work. He was greatly honoured in his obsequies by the craftsmen, by reason of the gift bestowed by him on art in"
64,70," the form of the new manner of colouring, as the following epitaph testifies:"
64,71," D. O. M.  ANTONIUS PICTOR, PRÆCIPUUM MESSANÆ SUÆ ET SICILIÆ TOTIUS ORNAMENTUM, HAC HUMO CONTEGITUR. NON SOLUM SUIS PICTURIS, IN QUIBUS SINGULARE ARTIFICIUM ET VENUSTAS FUIT, SED ET QUOD COLORIBUS OLEO MISCENDIS SPLENDOREM ET PERPETUITATEM PRIMUS ITALICÆ PICTURÆ CONTULIT, SUMMO SEMPER ARTIFICIUM STUDIO CELEBRATUS. "
64,72,"The death of Antonello was a great grief to his many friends, and particularly to the sculptor Andrea Riccio, who wrought the nude marble statues of Adam and Eve, held to be very beautiful, which are seen in the courtyard of the Palace of the Signoria in Venice. Such was the end of Antonello, to whom our craftsmen should certainly feel no less indebted for having brought the method of colouring in oil into Italy than they should to Johann of Bruges for having discovered it in Flanders. Both of them benefited and enriched the art; for it is by means of this invention that craftsmen have since become so excellent, that they have been able to make their figures all but alive. Their services should be all the more valued, inasmuch as there is no writer to be found who attributes this manner of colouring to the ancients; and if it could be known for certain that it did not exist among them, this age would surpass all the excellence of the ancients by virtue of this perfection. Since, however, even as nothing is said that has not been said before, so perchance nothing is done that has not been done before, I will let this pass without saying more; and praising consummately those who, in addition to draughtsmanship, are ever adding something to art, I will proceed to write of others."
64,73,
65,73,]
66,,
67,,
67,74,"So great an attraction has the noble art of painting, that many eminent men have deserted the callings in which they might have become very rich, and, drawn by their inclination against the wishes of their parents, have followed the promptings of their nature and devoted themselves to painting, to sculpture, or to some similar pursuit. And, to tell the truth, if a man estimates riches at their true worth and no higher, and regards excellence as the end of all his actions, he acquires treasures very different from silver and gold; not to mention that he is never afraid of those things that rob us in a moment of those earthly riches, which are foolishly esteemed by men at more than their true value. Recognizing this, Alesso Baldovinetti, drawn by a natural inclination, abandoned commerce—in which his relatives had ever occupied themselves, insomuch that by practising it honourably they had acquired riches and lived like noble citizens—and devoted himself to painting, in which he showed a peculiar ability to counterfeit very well the objects of nature, as may be seen in the pictures by his hand."
67,75,"This man, while still very young, and almost against the wish of his father, who would have liked him to give his attention to commerce, devoted himself to drawing; and in a short time he made so much progress therein, that his father was content to allow him to follow the inclination of his nature. The first work that Alesso executed in fresco was in S. Maria Nuova, on the front wall of the Chapel of S. Gilio, which was much extolled at that time, because, among other things, it contained a S. Egidio that was held to be a very beautiful figure. In like manner, he painted in S. Trinita the chapel in fresco and the chief panel in dis"
68,75,"temper, for Messer Gherardo and Messer Bongianni Gianfigliazzi, most honourable and wealthy gentlemen of Florence. In this chapel Alesso painted some scenes from the Old Testament, which he first sketched in fresco and then finished on the dry, tempering his colours with yolk of egg mingled with a liquid varnish prepared over a fire. This vehicle, he thought, would preserve the paintings from damp; but it was so strong that where it was laid on too thickly the work has peeled off in many places; and thus, whereas he thought he had found a rare and very beautiful secret, he was deceived in his hopes."
68,76,"He drew many portraits from nature, and in the scene of the Queen of Sheba going to hear the wisdom of Solomon, which he painted in the aforesaid chapel, he portrayed the Magnificent Lorenzo de' Medici, father of Pope Leo X, and Lorenzo della Volpaia, a most excellent maker of clocks and a very fine astrologer, who was the man who made for the said Lorenzo de' Medici the very beautiful clock that the Lord Duke Cosimo now has in his Palace; in which clock all the wheels of the planets are perpetually moving, which is a rare thing, and the first that was ever made in this manner. In the scene opposite to that one Alesso portrayed Luigi Guicciardini the elder, Luca Pitti, Diotisalvi Neroni, and Giuliano de' Medici, father of Pope Clement VII; and beside the stone pilaster he painted Gherardo Gianfigliazzi the elder, the Chevalier Messer Bongianni, who is wearing a blue robe, with a chain round his neck, and Jacopo and Giovanni, both of the same family. Near these are Filippo Strozzi the elder and the astrologer Messer Paolo dal Pozzo Toscanelli. On the vaulting are four patriarchs, and on the panel is the Trinity, with S. Giovanni Gualberto kneeling, and another Saint. All these portraits are very easily recognized from their similarity to those that are seen in other works, particularly in the houses of their descendants, whether in gesso or in painting. Alesso gave much time to this work, because he was very patient and liked to execute his works at his ease and convenience."
68,77,"He drew very well, as may be seen from a mule drawn from nature in our book, wherein the curves of the hair over the whole body are done with much patience and with beautiful grace. Alesso was very diligent"
69,77," in his works, and he strove to be an imitator of all the minute details that Mother Nature creates. He had a manner somewhat dry and harsh, particularly in draperies. He took much delight in making landscapes, copying them from the life of nature exactly as they are; wherefore there are seen in his pictures streams, bridges, rocks, herbs, fruits, roads, fields, cities, castles, sand, and an infinity of other things of the kind. In the Nunziata at Florence, in the court, exactly behind the wall where the Annunciation itself is painted, he painted a scene in fresco, retouched on the dry, in which there is a Nativity of Christ, wrought with so great labour and diligence that one could count the stalks and knots of the straw in a hut that is there; and he also counterfeited there the ruin of a house with the stones mouldering, all eaten away and consumed by rain and frost, and a thick ivy root that covers a part of the wall, wherein it is to be observed that with great patience he made the outer side of the leaves of one shade of green, and the under side of another, as Nature does, neither more nor less; and, in addition to the shepherds, he made a serpent, or rather, a grass-snake, crawling up a wall, which is most life-like."
69,78,"It is said that Alesso took great pains to discover the true method of making mosaic, but that he never succeeded in anything that he wanted to do, until at length he came across a German who was going to Rome to obtain some indulgences. This man he took into his house, and he gained from him a complete knowledge of the method and the rules for executing mosaic, insomuch that afterwards, having set himself boldly to work, he made some angels holding the head of Christ over the bronze doors of S. Giovanni, in the arches on the inner side. His good method of working becoming known by reason of this work, he was commissioned by the Consuls of the Guild of Merchants to clean and renovate all the vaulting of that church, which had been wrought, as has been said, by Andrea Tafi; for it had been spoilt in many places, and was in need of being renewed and restored. This he did with love and diligence, availing himself for that purpose of a wooden staging made for him by Cecca, who was the best architect of that age. Alesso taught the craft of mosaic to Domenico Ghirlandajo, who portrayed him"
70,78," afterwards near himself in the Chapel of the Tornabuoni in S. Maria Novella, in the scene where Joachim is driven from the Temple, in the form of a clean-shaven old man with a red cap on his head."
70,79,"Alesso lived eighty years, and when he began to draw near to old age, as one who wished to be able to attend with a quiet mind to the studies of his profession, he retired into the Hospital of S. Paolo, as many men are wont to do. And perhaps to the end that he might be received more willingly and better treated (or it may have been by chance), he had a great chest carried into his rooms in the said hospital, giving out that it contained a good sum of money. Wherefore the Director and the other officials of the hospital, believing this to be true, and knowing that he had bequeathed to the hospital all that might be found after his death, showed him all the attention in the world. But on the death of Alesso, there was nothing found in it save drawings, portraits on paper, and a little book that explained the preparation of the stones and stucco for mosaic and the method of using them. Nor was it any marvel, so men said, that no money was found there, because he was so open-handed that he had nothing that did not belong as much to his friends as to himself."
70,80,"A disciple of Alesso was the Florentine Graffione, who wrought in fresco, over the door of the Innocenti, that figure of God the Father and those angels that are still there. It is said that the Magnificent Lorenzo de' Medici, conversing one day with Graffione, who was an original, said to him, ""I wish to have all the ribs of the inner cupola adorned with mosaic and stucco-work;"" and that Graffione replied, ""You have not the masters."" To which Lorenzo answered, ""We have enough money to make some."" Graffione instantly retorted, ""Ah, Lorenzo, 'tis not the money that makes the masters, but the masters that make the money."" This man was a bizarre and fantastic person. In his house he would never eat off any table-cloth save his own cartoons, and he slept in no other bed than a chest filled with straw, without sheets."
70,81,"But to return to Alesso; he took leave of his art and of his life in 1448, and he was honourably buried by his relatives and fellow-citizens."
71,,
72,,
73,,
73,82,"So great is the effect of counterfeiting anything with love and diligence, that very often, when the manner of any master of these our arts has been well imitated by those who take delight in his works, the imitation resembles the thing imitated so closely, that no difference is discerned save by those who have a sharpness of eye beyond the ordinary; and it rarely comes to pass that a loving disciple fails to learn, at least in great measure, the manner of his master."
73,83,"Vellano da Padova strove with so great diligence to counterfeit the manner and the method of Donato in sculpture, particularly in bronze, that in his native city of Padua he was left the heir to the excellence of the Florentine Donatello; and to this witness is borne by his works in the Santo, which nearly every man that has not a complete knowledge of the matter attributes to Donato, so that every day many are deceived, if they are not informed of the truth. This man, then, fired by the great praise that he heard given to Donato, the sculptor of Florence, who was then working in Padua, and by a desire for those profits that come into the hands of good craftsmen through the excellence of their works, placed himself under Donato in order to learn sculpture, and devoted himself to it in such a manner, that, with the aid of so great a master, he finally achieved his purpose; wherefore, before Donatello had finished his works and departed from Padua, Vellano had made such great progress in the art that great expectations were already entertained about him, and he inspired such confidence in his master as to induce him (and that rightly) to leave to his pupil all the equipment, designs, and models for the scenes in bronze that were to be made round the choir of the Santo in that city."
74,83," This was the reason why, when Donato departed, as has been said, the commission for the whole of that work was publicly given to Vellano in his native city, to his very great honour. Whereupon he made all the scenes in bronze that are on the outer side of the choir of the Santo, wherein, among others, there is the scene of Samson embracing the column and destroying the temple of the Philistines, in which one sees the fragments of the ruined building duly falling, and the death of so many people, not to mention a great diversity of attitudes among them as they die, some through the ruins, and some through fear; and all this Vellano represented marvellously. In the same place are certain works in wax and the models for these scenes, and likewise some bronze candelabra wrought by the same man with much judgment and invention. From what we see, this craftsman appears to have had a very great desire to attain to the standard of Donatello; but he did not succeed, for he aimed too high in a most difficult art."
74,84,"Vellano also took delight in architecture, and was more than passing good in that profession; wherefore, having gone to Rome in the year 1464, at the time of Pope Paul the Venetian, for which Pontiff Giuliano da Maiano was architect in the building of the Vatican, he too was employed in many things; and by his hand, among other works that he made, are the arms of that Pontiff which are seen there with his name beside them. He also wrought many of the ornaments of the Palace of S. Marco for the same Pope, whose head, by the hand of Vellano, is at the top of the staircase. For that building the same man designed a stupendous courtyard, with a commodious and elegant flight of steps, but the death of the Pontiff intervened to hinder the completion of the whole. The while that he stayed in Rome, Vellano made many small things in marble and in bronze for the said Pope and for others, but I have not been able to find them. In Perugia the same master made a bronze statue larger than life, in which he portrayed the said Pope from nature, seated in his pontifical robes; and at the foot of this he placed his name and the year when it was made. This figure is in a niche of several kinds of stone, wrought with much diligence, without the door of S. Lorenzo, which is the Duomo of that city. The same man made many medals, some of"
75,84," which are still to be seen, particularly that of the aforesaid Pope, and those of Antonio Rosello of Arezzo and Batista Platina, both Secretaries to that Pontiff."
75,85,"Having returned after these works to Padua with a very good name, Vellano was held in esteem not only in his native city, but in all Lombardy and in the March of Treviso, both because up to that time there had been no craftsmen of excellence in those parts, and because he had very great skill in the founding of metals. Afterwards, when Vellano was already old, the Signoria of Venice determined to have an equestrian statue of Bartolommeo da Bergamo made in bronze; and they allotted the horse to Andrea del Verrocchio of Florence, and the figure to Vellano. On hearing this, Andrea, who thought that the whole work should fall to him, knowing himself to be, as indeed he was, a better master than Vellano, flew into such a rage that he broke up and destroyed the whole model of the horse that he had already finished, and went off to Florence. But after a time, being recalled by the Signoria, who gave him the whole work to do, he returned once more to finish it; at which Vellano felt so much displeasure that he departed from Venice, without saying a word or expressing his resentment in any manner, and returned to Padua, where he afterwards lived in honour for the rest of his life, contenting himself with the works that he had made and with being loved and honoured, as he ever was, in his native place. He died at the age of ninety-two, and was buried in the Santo with that distinction which his excellence, having honoured both himself and his country, had deserved. His portrait was sent to me from Padua by certain friends of mine, who had it, so they told me, from the very learned and very reverend Cardinal Bembo, whose love of our arts was no less remarkable than his supremacy over all other men of our age in all the rarest qualities and gifts both of mind and body."
76,85,
77,,
78,,
79,,
79,86,"Fra Filippo di Tommaso Lippi, a Carmelite, was born in Florence in a street called Ardiglione, below the Canto alla Cuculia and behind the Convent of the Carmelites. By the death of his father Tommaso he was left a poor little orphan at the age of two, with no one to take care of him, for his mother had also died not long after giving him birth. He was left, therefore, in the charge of one Mona Lapaccia, his aunt, sister of his father, who brought him up with very great inconvenience to herself; and when he was eight years of age and she could no longer support him, she made him a friar in the aforesaid Convent of the Carmine. Living there, in proportion as he showed himself dexterous and ingenious in the use of his hands, so was he dull and incapable of making any progress in the learning of letters, so that he would never apply his intelligence to them or regard them as anything save his enemies. This boy, who was called by his secular name of Filippo, was kept with others in the noviciate under the discipline of the schoolmaster, in order to see what he could do; but in place of studying he would never do anything save deface his own books and those of the others with caricatures. Whereupon the Prior resolved to give him every opportunity and convenience for learning to paint. There was then in the Carmine a chapel that had been newly painted by Masaccio, which, being very beautiful, pleased Fra Filippo so greatly that he would haunt it every day for his recreation; and continually practising there in company with many young men, who were ever drawing in it, he surpassed the others by a great measure in dexterity and knowledge, insomuch that it was held certain that in time he would do something marvellous. Nay, not merely in his maturity,"
80,86," but even in his early childhood, he executed so many works worthy of praise that it was a miracle. It was no long time before he wrought in terra-verde in the cloister, close to the Consecration painted by Masaccio, a Pope confirming the Rule of the Carmelites; and he painted pictures in fresco on various walls in many parts of the church, particularly a S. John the Baptist with some scenes from his life. And thus, making progress every day, he had learnt the manner of Masaccio very well, so that he made his works so similar to those of the other that many said that the spirit of Masaccio had entered into the body of Fra Filippo. On a pilaster in the church, close to the organ, he made a figure of S. Marziale which brought him infinite fame, for it could bear comparison with the works that Masaccio had painted. Wherefore, hearing himself so greatly praised by the voices of all, at the age of seventeen he boldly threw off his monastic habit."
80,87,"Now, chancing to be in the March of Ancona, he was disporting himself one day with some of his friends in a little boat on the sea, when they were all captured together by the Moorish galleys that were scouring those parts, and taken to Barbary, where each of them was put in chains and held as a slave; and thus he remained in great misery for eighteen months. But one day, seeing that he was thrown much into contact with his master, there came to him the opportunity and the whim to make a portrait of him; whereupon, taking a piece of dead coal from the fire, with this he portrayed him at full length on a white wall in his Moorish costume. When this was reported by the other slaves to the master (for it appeared a miracle to them all, since drawing and painting were not known in these parts), it brought about his liberation from the chains in which he had been held for so long. Truly glorious was it for this art to have caused one to whom the power of condemnation and punishment was granted by law, to do the very opposite—nay, in place of inflicting pains and death, to consent to show friendliness and grant liberty! After having wrought some works in colour for his master, he was brought safely to Naples, where he painted for King Alfonso, then Duke of Calabria, a panel in distemper for the Chapel of the Castle, where the guard-room now is."
81,,
81,88,"After this there came upon him a desire to return to Florence, where he remained for some months. There he wrought a very beautiful panel for the high-altar of the Nuns of S. Ambrogio, which made him very dear to Cosimo de' Medici, who became very much his friend for this reason. He also painted a panel for the Chapter-house of S. Croce, and another that was placed in the chapel of the house of the Medici, on which he painted the Nativity of Christ. For the wife of the said Cosimo, likewise, he painted a panel with the same Nativity of Christ and with S. John the Baptist, which was to be placed in the Hermitage of Camaldoli, in one of the hermits' cells, dedicated to S. John the Baptist, which she had caused to be built in proof of her devotion. And he painted some little scenes that were sent by Cosimo as a gift to Pope Eugenius IV, the Venetian; wherefore Fra Filippo acquired great favour with that Pope by reason of this work."
81,89,"It is said that he was so amorous, that, if he saw any women who pleased him, and if they were to be won, he would give all his possessions to win them; and if he could in no way do this, he would paint their portraits and cool the flame of his love by reasoning with himself. So much a slave was he to this appetite, that when he was in this humour he gave little or no attention to the works that he had undertaken; wherefore on one occasion Cosimo de' Medici, having commissioned him to paint a picture, shut him up in his own house, in order that he might not go out and waste his time; but after staying there for two whole days, being driven forth by his amorous—nay, beastly—passion, one night he cut some ropes out of his bed-sheets with a pair of scissors and let himself down from a window, and then abandoned himself for many days to his pleasures. Thereupon, since he could not be found, Cosimo sent out to look for him, and finally brought him back to his labour; and thenceforward Cosimo gave him liberty to go out when he pleased, repenting greatly that he had previously shut him up, when he thought of his madness and of the danger that he might run. For this reason he strove to keep a hold on him for the future by kindnesses; and so he was served by Filippo with greater readiness, and was wont to say that the virtues of rare minds were celestial beings, and not slavish hacks."
82,89,
82,90,"For the Church of S. Maria Primerana, on the Piazza of Fiesole, he painted a panel containing the Annunciation of Our Lady by the Angel, which shows very great diligence, and there is such beauty in the figure of the Angel that it appears truly a celestial thing. For the Nuns of the Murate he painted two panels: one, containing an Annunciation, is placed on the high-altar; and the other is on an altar in the same church, and contains stories of S. Benedict and S. Bernard. In the Palace of the Signoria he painted an Annunciation on a panel, which is over a door; and over another door in the said Palace he also painted a S. Bernard. For the Sacristy of S. Spirito in Florence he executed a panel with the Madonna surrounded by angels, and with saints on either side—a rare work, which has ever been held in the greatest veneration by the masters of these our arts. In the Chapel of the Wardens of Works in S. Lorenzo he wrought a panel with another Annunciation; with one for the Della Stufa Chapel, which he did not finish. For a chapel in S. Apostolo, in the same city, he painted a panel with some figures round a Madonna. In Arezzo, by order of Messer Carlo Marsuppini, he painted the panel of the Chapel of S. Bernardo for the Monks of Monte Oliveto, depicting therein the Coronation of Our Lady, surrounded by many saints; which picture has remained so fresh, that it appears to have been made by the hand of Fra Filippo at the present day. It was then that he was told by the aforesaid Messer Carlo to give attention to the painting of the hands, seeing that his works were much criticized in this respect; wherefore from that day onwards, in painting hands, Fra Filippo covered the greater part of them with draperies or with some other contrivance, in order to avoid the aforesaid criticism. In this work he portrayed the said Messer Carlo from the life."
82,91,"For the Nuns of Annalena in Florence he painted a Manger on a panel; and some of his pictures are still to be seen in Padua. He sent two little scenes with small figures, painted by his hand, to Cardinal Barbo in Rome; these were very excellently wrought, and executed with great diligence. Truly marvellous was the grace with which he painted, and very perfect the harmony that he gave to his works, for which he has been ever esteemed by craftsmen and honoured by our modern masters"
83,91," with consummate praise; nay, so long as the voracity of time allows his many excellent labours to live, he will be held in veneration by every age. In Prato, near Florence, where he had some relatives, he stayed for many months, executing many works throughout that whole district in company with Fra Diamante, a friar of the Carmine, who had been his comrade in the noviciate. After this, having been commissioned by the Nuns of S. Margherita to paint the panel of their high-altar, he was working at this when there came before his eyes a daughter of Francesco Buti, a citizen of Florence, who was living there as a ward or as a novice. Having set eyes on Lucrezia (for this was the name of the girl), who was very beautiful and graceful, Fra Filippo contrived to persuade the nuns to allow him to make a portrait of her for a figure of Our Lady in the work that he was doing for them. With this opportunity he became even more enamoured of her, and then wrought upon her so mightily, what with one thing and another, that he stole her away from the nuns and took her off on the very day when she was going to see the Girdle of Our Lady, an honoured relic of that township, being exposed to view. Whereupon the nuns were greatly disgraced by such an event, and her father, Francesco, who never smiled again, made every effort to recover her; but she, either through fear or for some other reason, refused to come back—nay, she insisted on staying with Filippo, to whom she bore a male child, who was also called Filippo, and who became, like his father, a very excellent and famous painter."
83,92,"In S. Domenico, in the aforesaid Prato, there are two of his panels; and in the tramezzo[12] of the Church of S. Francesco there is a Madonna, in the removing of which from the place where it was at first, it was cut out from the wall on which it was painted, in order not to spoil it, and bound round with wood, and then transported to that wall of the church where it is still to be seen to-day. In a courtyard of the Ceppo of Francesco di Marco, over a well, there is a little panel by the hand of the same man, containing the portrait of the said Francesco di Marco, the creator and founder of that holy place. In the Pieve of the said township, on a little panel over the side-door as one ascends the steps, he painted the"
84,92," Death of S. Bernard, by the touch of whose bier many cripples are being restored to health. In this picture are friars bewailing the death of their master, and it is a marvellous thing to see the beautiful expression of the sadness of lamentation in the heads, counterfeited with great art and resemblance to nature. Here there are draperies in the form of friars' gowns with most beautiful folds, which deserve infinite praise for their good design, colouring, and composition; not to mention the grace and proportion that are seen in the said work, which was executed with the greatest delicacy by the hand of Fra Filippo. The Wardens of Works for the said Pieve, in order to have some memorial of him, commissioned him to paint the Chapel of the High-Altar in that place; and he gave great proof of his worth in that work, which, besides its general excellence and masterliness, contains most admirable draperies and heads. He made the figures therein larger than life, thus introducing to our modern craftsmen the method of giving grandeur to the manner of our own day. There are certain figures with garments little used in those times, whereby he began to incite the minds of men to depart from that simplicity which should be called rather old-fashioned than ancient. In the same work are the stories of S. Stephen (the titular Saint of the said Pieve), distributed over the wall on the right hand—namely, the Disputation, the Stoning, and the Death of that Protomartyr, in whose face, as he disputes with the Jews, Filippo depicted so much zeal and so much fervour, that it is a difficult thing to imagine it, and much more to express it; and in the faces and the various attitudes of the Jews he revealed their hatred, disdain, and anger at seeing themselves overcome by him. Even more clearly did he make manifest the brutality and rage of those who are slaying him with stones, which they have grasped, some large, some small, with a horrible gnashing of teeth, and with gestures wholly cruel and enraged. None the less, amid so terrible an onslaught, S. Stephen, raising his countenance with great calmness to Heaven, is seen making supplication to the Eternal Father with the warmest love and fervour for the very men who are slaying him. All these conceptions are truly very beautiful, and serve to show to others how great is the value of invention and of knowing how to express"
85,92," emotions in pictures; and this he remembered so well, that in those who are burying S. Stephen he made gestures so dolorous, and some faces so afflicted and broken with weeping, that it is scarcely possible to look at them without being moved. On the other side he painted the Birth of S. John the Baptist, the Preaching, the Baptism, the Feast of Herod, and the Beheading of the Saint. Here, in his countenance as he is preaching, there is seen the Divine Spirit; with various emotions in the multitude that is listening, joy and sorrow both in the women and in the men, who are all hanging intently on the teaching of S. John. In the Baptism are seen beauty and goodness; and, in the Feast of Herod, the majesty of the banquet, the dexterity of Herodias, the astonishment of the company, and their immeasurable grief when the severed head is presented in the charger. Round the banqueting-table are seen innumerable figures with very beautiful attitudes, and with good execution both in the draperies and in the expressions of the faces. Among these, with a mirror, he portrayed himself dressed in the black habit of a prelate; and he made a portrait of his disciple Fra Diamante among those who are bewailing S. Stephen. This work is in truth the most excellent of all his paintings, both for the reasons mentioned above, and because he made the figures somewhat larger than life, which encouraged those who came after him to give grandeur to their manner. So greatly was he esteemed for his excellent gifts, that many circumstances in his life that were worthy of blame were passed over in consideration of the eminence of his great talents. In this work he portrayed Messer Carlo, the natural son of Cosimo de' Medici, who was then Provost of that church, which received great benefactions from him and from his house."
85,93,"In the year 1463, when he had finished this work, he painted a panel in distemper, containing a very beautiful Annunciation, for the Church of S. Jacopo in Pistoia, by order of Messer Jacopo Bellucci, of whom he made therein a most vivid portrait from the life. In the house of Pulidoro Bracciolini there is a picture by his hand of the Birth of Our Lady; and in the Hall of the Tribunal of Eight in Florence he painted in distemper a Madonna with the Child in her arms, on a lunette. In the house of Lodovico Capponi there is another picture with a very beautiful"
86,93," Madonna; and in the hands of Bernardo Vecchietti, a gentleman of Florence and a man of a culture and excellence beyond my power of expression, there is a little picture by the hand of the same man, containing a very beautiful S. Augustine engaged in his studies. Even better is a S. Jerome in Penitence, of the same size, in the guardaroba of Duke Cosimo; for if Fra Filippo was a rare master in all his pictures, he surpassed himself in the small ones, to which he gave such grace and beauty that nothing could be better, as may be seen in the predelle of all the panels that he painted. In short, he was such that none surpassed him in his own times, and few in our own; and Michelagnolo has not only always extolled him, but has imitated him in many things."
